sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked
dan-738596140573-018	danas	738596140573	kolumna	kultura	kolumna	18	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Zar nije mnogo časnije voditi ispravan život zarad čistote trenutka?		Zar nije mnogo časnije voditi ispravan život zarad čistote trenutka?
dan-738596140573-019	danas	738596140573	kolumna	kultura	kolumna	19	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Eto, odavno sam izjavio da ću, ako potpuno odlepim, u starosti postati budista i držim se datog predviđanja.		Eto, odavno sam izjavio da ću, ako potpuno odlepim, u starosti postati budista i držim se datog predviđanja.
dan-69919169093-005	danas	69919169093	kolumna	pol-drustvo	kolumna	5	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Što je mnogo, mnogo je.		Što je mnogo, mnogo je.
dan-69919169093-006	danas	69919169093	kolumna	pol-drustvo	kolumna	6	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Srbija se deli na ljude koji imaju tri oštro suprotstavljena stava i nema ništa između.		Srbija se deli na ljude koji imaju tri oštro suprotstavljena stava i nema ništa između.
dan-69919169093-007	danas	69919169093	kolumna	pol-drustvo	kolumna	7	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Prvi stav je stav predsednika Vučića, to je promenljiv, ali neopterećujući stav, jer samo slušaš šta on priča (što je slažem se sve teže) i to bespogovorno prihvataš.		Prvi stav je stav predsednika Vučića, to je promenljiv, ali neopterećujući stav, jer samo slušaš šta on priča (što je slažem se sve teže) i to bespogovorno prihvataš.
dan-69919169093-008	danas	69919169093	kolumna	pol-drustvo	kolumna	8	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Drugi stav imaju „nedavači Kosova“.		Drugi stav imaju „nedavači Kosova“.
dan-69919169093-009	danas	69919169093	kolumna	pol-drustvo	kolumna	9	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	To je ekipa koja bi oružjem da vrati Kosovo.		To je ekipa koja bi oružjem da vrati Kosovo.
dan-69919169093-010	danas	69919169093	kolumna	pol-drustvo	kolumna	10	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Jedini problem je što neki od njih zalutaju i na Autokomandi, a o Velikoj Plani da ne pričam.		Jedini problem je što neki od njih zalutaju i na Autokomandi, a o Velikoj Plani da ne pričam.
dan-69919169093-011	danas	69919169093	kolumna	pol-drustvo	kolumna	11	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Što se Kosova tiče, ovoj grupaciji ništa nije sporno, njega smo odavno morali da priznamo, uz naravno pristojno pitanje da l’ im se dopada još neki deo Srbije, kako ne bismo došli u neprijatnu situaciju da uvredimo stanovnike južne pokrajine, ili ne dao bog međunarodnu zajednicu.		Što se Kosova tiče, ovoj grupaciji ništa nije sporno, njega smo odavno morali da priznamo, uz naravno pristojno pitanje da l’ im se dopada još neki deo Srbije, kako ne bismo došli u neprijatnu situaciju da uvredimo stanovnike južne pokrajine, ili ne dao bog međunarodnu zajednicu.
dan-69919169093-012	danas	69919169093	kolumna	pol-drustvo	kolumna	12	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	I tako je nestašni Draganče zbog svog teksta „Neiskrena podrška opozicije studentima“ dopao u nemilost ove druge grupacije.		I tako je nestašni Draganče zbog svog teksta „Neiskrena podrška opozicije studentima“ dopao u nemilost ove druge grupacije.
dan-837524141234-001	danas	837524141234	kolumna	pol-drustvo	kolumna	1	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Neka u preambuli ove kolumne bude rečeno da nije problem sujeta – ko je u javnom poslu nema, neka baci prvi kamen – nego trenuci i povodi njenog izbivanja na površinu te što niču teške reči koje mute, valjda, glavni cilj opozicione čaršije.		Neka u preambuli ove kolumne bude rečeno da nije problem sujeta – ko je u javnom poslu nema, neka baci prvi kamen – nego trenuci i povodi njenog izbivanja na površinu te što niču teške reči koje mute, valjda, glavni cilj opozicione čaršije.
dan-837524141234-002	danas	837524141234	kolumna	pol-drustvo	kolumna	2	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Takođe, ko se bavi politikom valja da ima političke stavove, ali nije obavezan da ih sve stalno iznosi.		Takođe, ko se bavi politikom valja da ima političke stavove, ali nije obavezan da ih sve stalno iznosi.
dan-837524141234-003	danas	837524141234	kolumna	pol-drustvo	kolumna	3	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Nekada je ćutanje političkije nego isticanje političkih podela.		Nekada je ćutanje političkije nego isticanje političkih podela.
dan-837524141234-004	danas	837524141234	kolumna	pol-drustvo	kolumna	4	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Marinika Tepić je, u ime svoje partije, i proevropske „grupacije koja se koncentriše sada sa namerom da izađe na izbore“, rekla da „neko kao Milo Lompar“ ne može da bude predsednik Srbije „uprkos onome – ili Srbija ili mafija“.		Marinika Tepić je, u ime svoje partije, i proevropske „grupacije koja se koncentriše sada sa namerom da izađe na izbore“, rekla da „neko kao Milo Lompar“ ne može da bude predsednik Srbije „uprkos onome – ili Srbija ili mafija“.
dan-837524141234-005	danas	837524141234	kolumna	pol-drustvo	kolumna	5	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Podržali bi, možda, studentskog kandidata, ali prvo da vide ko će taj biti.		Podržali bi, možda, studentskog kandidata, ali prvo da vide ko će taj biti.
dan-837524141234-006	danas	837524141234	kolumna	pol-drustvo	kolumna	6	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Zamislimo sledeću situaciju – studenti se sa nekim ko je „kao Milo Lompar“, recimo sa Milom Lomparom, dogovore da bude predsednički kandidat.		Zamislimo sledeću situaciju – studenti se sa nekim ko je „kao Milo Lompar“, recimo sa Milom Lomparom, dogovore da bude predsednički kandidat.
dan-837524141234-007	danas	837524141234	kolumna	pol-drustvo	kolumna	7	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Proevropska „grupacija“ odluči da ima svog kandidata koji nije „kao Milo Lompar“ i odabere da to bude Marinika Tepić.		Proevropska „grupacija“ odluči da ima svog kandidata koji nije „kao Milo Lompar“ i odabere da to bude Marinika Tepić.
dan-837524141234-008	danas	837524141234	kolumna	pol-drustvo	kolumna	8	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Kako bi uz podršku studenata i luftbalon sa nacrtanim očima i ustima bio najjači opozicioni kandidat, to bi Lompar dobio tri ili pet ili deset puta više glasova nego Marinika Tepić.		Kako bi uz podršku studenata i luftbalon sa nacrtanim očima i ustima bio najjači opozicioni kandidat, to bi Lompar dobio tri ili pet ili deset puta više glasova nego Marinika Tepić.
dan-195060797729-005	danas	195060797729	kolumna	sport	kolumna	5	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Zvezdan Terzić, prvi čovek kluba iz LJutice Bogdana, u jednom intervju objavljenom prošle godine negde u ovo vreme između ostalog je rekao: „Mi smo dominantni u srpskim uslovima.		Zvezdan Terzić, prvi čovek kluba iz LJutice Bogdana, u jednom intervju objavljenom prošle godine negde u ovo vreme između ostalog je rekao: „Mi smo dominantni u srpskim uslovima.
dan-195060797729-006	danas	195060797729	kolumna	sport	kolumna	6	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Mi nismo samo prvaci u seniorskoj konkurenciji, mi smo prvaci i u juniorskoj, kadetskoj i pionirskog konkurenciji.	Y	„Mi nismo samo prvaci u seniorskoj konkurenciji, mi smo prvaci i u juniorskoj, kadetskoj i pionirskog konkurenciji.“
dan-195060797729-007	danas	195060797729	kolumna	sport	kolumna	7	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Pokupili smo sve što valja u Srbiji od 10 do 12 godina, okupili smo sve najbolje trenere“.	Y	„Pokupili smo sve što valja u Srbiji od 10 do 12 godina, okupili smo sve najbolje trenere“.“
dan-195060797729-008	danas	195060797729	kolumna	sport	kolumna	8	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Ako je Terzić u pravu, a plašim se da jeste, onda se srpskom fudbalu „crno piše“.		Ako je Terzić u pravu, a plašim se da jeste, onda se srpskom fudbalu „crno piše“.
dan-195060797729-009	danas	195060797729	kolumna	sport	kolumna	9	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Jer, ako se od najtalentovanije dece sa kojom rade najkvalitetniji treneri, ne mogu napraviti više od dva igrača za „veliku scenu“ , kako li je tek u ostalim klubovima.		Jer, ako se od najtalentovanije dece sa kojom rade najkvalitetniji treneri, ne mogu napraviti više od dva igrača za „veliku scenu“ , kako li je tek u ostalim klubovima.
dan-195060797729-010	danas	195060797729	kolumna	sport	kolumna	10	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Za novog trenera angažovan je Španac Albert Rijera.		Za novog trenera angažovan je Španac Albert Rijera.
dan-195060797729-011	danas	195060797729	kolumna	sport	kolumna	11	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Dakle, nemamo ni trenere za „velike rezultate“.		Dakle, nemamo ni trenere za „velike rezultate“.
dan-195060797729-012	danas	195060797729	kolumna	sport	kolumna	12	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Ne sumnjam da će Rijera biti uspešan ove sezone.		Ne sumnjam da će Rijera biti uspešan ove sezone.
dan-997701263776-006	danas	997701263776	kolumna	pol-drustvo	kolumna	6	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	Vreme je da to popravimo.	Y	„Vreme je da to popravimo.“
dan-997701263776-007	danas	997701263776	kolumna	pol-drustvo	kolumna	7	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	„A sa čim ima veze?		„A sa čim ima veze?
dan-997701263776-008	danas	997701263776	kolumna	pol-drustvo	kolumna	8	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	Naravno da nisam, ovaj, jesam.	Y	„Naravno da nisam, ovaj, jesam.“
dan-997701263776-009	danas	997701263776	kolumna	pol-drustvo	kolumna	9	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	Šarmiraću sve dame u predsedništvu.	Y	„Šarmiraću sve dame u predsedništvu.“
dan-997701263776-010	danas	997701263776	kolumna	pol-drustvo	kolumna	10	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	Da li će vojska pod vašom komandom da se vrati na Kosovo?	Y	„Da li će vojska pod vašom komandom da se vrati na Kosovo?“
dan-997701263776-011	danas	997701263776	kolumna	pol-drustvo	kolumna	11	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	„Moja vojska će imati isključivo regrutkinje, koje će se baviti ritmičkom gimnastikom.		„Moja vojska će imati isključivo regrutkinje, koje će se baviti ritmičkom gimnastikom.
dan-997701263776-012	danas	997701263776	kolumna	pol-drustvo	kolumna	12	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	„Iskoristiću ga da snizim cenu bureka.		„Iskoristiću ga da snizim cenu bureka.
dan-997701263776-013	danas	997701263776	kolumna	pol-drustvo	kolumna	13	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	„A sa čime ima veze?		„A sa čime ima veze?
dan-353908777753-002	danas	353908777753	kolumna	pol-drustvo	kolumna	2	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	U plavoj majici, koja košta verovatno kao i škoda koju vozi, on je beskompromisno vozio, govorio i utišavao muziku sa radio aparata.		U plavoj majici, koja košta verovatno kao i škoda koju vozi, on je beskompromisno vozio, govorio i utišavao muziku sa radio aparata.
dan-353908777753-003	danas	353908777753	kolumna	pol-drustvo	kolumna	3	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Već to je bilo dovoljno da odlepim od iznenađenja, jer sam bio uveren da on nije u stanju uraditi više od jedne stvari istovremeno.		Već to je bilo dovoljno da odlepim od iznenađenja, jer sam bio uveren da on nije u stanju uraditi više od jedne stvari istovremeno.
dan-353908777753-004	danas	353908777753	kolumna	pol-drustvo	kolumna	4	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Opravdano, predsednik se javno pitao hoće li uspeti da se snađe sa žetonima i ostalim misterijama sveta samouslužnih perionica, a onda je stigao na odredište.		Opravdano, predsednik se javno pitao hoće li uspeti da se snađe sa žetonima i ostalim misterijama sveta samouslužnih perionica, a onda je stigao na odredište.
dan-353908777753-005	danas	353908777753	kolumna	pol-drustvo	kolumna	5	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Šta je bilo sa žetonima nismo videli, ali videli smo ga kako upravlja kišobranom, čuj mene, stativom za kameru, ovaj, puškom koja ispaljuje snažan mlaz tečnosti na škodu.		Šta je bilo sa žetonima nismo videli, ali videli smo ga kako upravlja kišobranom, čuj mene, stativom za kameru, ovaj, puškom koja ispaljuje snažan mlaz tečnosti na škodu.
dan-353908777753-006	danas	353908777753	kolumna	pol-drustvo	kolumna	6	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Bio je vrlo vešt, svega dvaput mu je puška zamalo ispala iz ruku, ali na kraju je auto nekako bio opran.		Bio je vrlo vešt, svega dvaput mu je puška zamalo ispala iz ruku, ali na kraju je auto nekako bio opran.
dan-353908777753-007	danas	353908777753	kolumna	pol-drustvo	kolumna	7	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Zbog silnih rezova i montiranja klipa sekirom, pitamo se da li je prao sve vreme ili su mu pomagale kobre, ali to nije bitno.		Zbog silnih rezova i montiranja klipa sekirom, pitamo se da li je prao sve vreme ili su mu pomagale kobre, ali to nije bitno.
dan-353908777753-008	danas	353908777753	kolumna	pol-drustvo	kolumna	8	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Za uspeh ove komplikovane operacije bilo je dovoljno da se uhvati (vodene) puške i njome pripuca na kola.		Za uspeh ove komplikovane operacije bilo je dovoljno da se uhvati (vodene) puške i njome pripuca na kola.
dan-353908777753-009	danas	353908777753	kolumna	pol-drustvo	kolumna	9	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Nije bezveze on i vrhovni komandant, jedva čekam da krene srpsku nejač da brani uspešno kao što je prao kola u prigradskoj perionici.		Nije bezveze on i vrhovni komandant, jedva čekam da krene srpsku nejač da brani uspešno kao što je prao kola u prigradskoj perionici.
dan-848007019343-017	danas	848007019343	kolumna	ekonomija	kolumna	17	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Zato je svaka Šaranovićeva kupovina Krašovih akcija, makar i minimalna, pomno praćena uz precizne izračune može li i kako postati većinski vlasnik te kompanije.		Zato je svaka Šaranovićeva kupovina Krašovih akcija, makar i minimalna, pomno praćena uz precizne izračune može li i kako postati većinski vlasnik te kompanije.
dan-848007019343-018	danas	848007019343	kolumna	ekonomija	kolumna	18	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Šaranović je vlasništvo u Krašu započeo kupovinom 15 odsto akcija, zatim ga je povećao na 16,67 odsto, pa na 25,6 i na kraju na 32,25 odsto.		Šaranović je vlasništvo u Krašu započeo kupovinom 15 odsto akcija, zatim ga je povećao na 16,67 odsto, pa na 25,6 i na kraju na 32,25 odsto.
dan-848007019343-019	danas	848007019343	kolumna	ekonomija	kolumna	19	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Sve to vreme javnosti su servirane razne vrste „fake news“ – od navodnog masovnog otpuštanja radnika kad postane vlasnik do preseljenja fabrike u Srbiju.		Sve to vreme javnosti su servirane razne vrste „fake news“ – od navodnog masovnog otpuštanja radnika kad postane vlasnik do preseljenja fabrike u Srbiju.
dan-848007019343-020	danas	848007019343	kolumna	ekonomija	kolumna	20	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Šaranović je godinama strpljivo kupovao udele u Krašu.		Šaranović je godinama strpljivo kupovao udele u Krašu.
dan-848007019343-021	danas	848007019343	kolumna	ekonomija	kolumna	21	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	U jednom momentu dostigao je maksimum i sve što bi se dalje događalo na Berzi i u javnosti značilo bi rat sa Pivcem.		U jednom momentu dostigao je maksimum i sve što bi se dalje događalo na Berzi i u javnosti značilo bi rat sa Pivcem.
dan-848007019343-022	danas	848007019343	kolumna	ekonomija	kolumna	22	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	U početku njegova kupovina izazivala je konsternaciju javnosti ali je on uspeo da je smiri, spusti loptu i u prvi plan isturi biznis interese u šta je uspeo da ubedi Miljenka Pivca.		U početku njegova kupovina izazivala je konsternaciju javnosti ali je on uspeo da je smiri, spusti loptu i u prvi plan isturi biznis interese u šta je uspeo da ubedi Miljenka Pivca.
dan-848007019343-023	danas	848007019343	kolumna	ekonomija	kolumna	23	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Ubrzo su „ljuti“ konkurenti shvatili da rat nije dobar ni za koga i da će mnogo da ih košta, pa su odlučili da zajedno nastupe na svoju i dobrobit Kraša.		Ubrzo su „ljuti“ konkurenti shvatili da rat nije dobar ni za koga i da će mnogo da ih košta, pa su odlučili da zajedno nastupe na svoju i dobrobit Kraša.
dan-848007019343-024	danas	848007019343	kolumna	ekonomija	kolumna	24	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Sve do prošle godine Miljenko Pivac i Nebojša Šaranović bili su na suprotnim stranama i „ljuti“ konkurenti za kontrolu nad Krašom.		Sve do prošle godine Miljenko Pivac i Nebojša Šaranović bili su na suprotnim stranama i „ljuti“ konkurenti za kontrolu nad Krašom.
dan-960880264478-007	danas	960880264478	kolumna	sport	kolumna	7	20	https://www.danas.rs/kolumna/ziva-vekecki/od-trofeja-se-ne-zivi/	Osvajanje trofeja ne zadovoljava apetite navijača oni očekuju i iskorak na evropskoj sceni, a to je sa postojećim igračkim kadrom praktično nemoguće.		Osvajanje trofeja ne zadovoljava apetite navijača oni očekuju i iskorak na evropskoj sceni, a to je sa postojećim igračkim kadrom praktično nemoguće.
dan-960880264478-008	danas	960880264478	kolumna	sport	kolumna	8	20	https://www.danas.rs/kolumna/ziva-vekecki/od-trofeja-se-ne-zivi/	Pafos je bio nepremostiva prepreka u kvalifikacijama z Ligu šampiona, a Lil u plej-ofu Lige Evrope.		Pafos je bio nepremostiva prepreka u kvalifikacijama z Ligu šampiona, a Lil u plej-ofu Lige Evrope.
dan-960880264478-009	danas	960880264478	kolumna	sport	kolumna	9	20	https://www.danas.rs/kolumna/ziva-vekecki/od-trofeja-se-ne-zivi/	Potrebno je osvežiti tj. pojačati igrački kadar, pre svega zbog činjenice da Dejan Stanković sledeće sezone neće moći da računa na Aleksandra Kataija i Vasilija Kostova, dvojicu fudbalera koji su najzaslužniji za osvajanje trofeja i minuloj sezoni.		Potrebno je osvežiti tj. pojačati igrački kadar, pre svega zbog činjenice da Dejan Stanković sledeće sezone neće moći da računa na Aleksandra Kataija i Vasilija Kostova, dvojicu fudbalera koji su najzaslužniji za osvajanje trofeja i minuloj sezoni.
dan-960880264478-010	danas	960880264478	kolumna	sport	kolumna	10	20	https://www.danas.rs/kolumna/ziva-vekecki/od-trofeja-se-ne-zivi/	Katai neće biti ni mlađi ni brži, niti jači u delima, a defanziva mu nikad nije ni bila jača strana.		Katai neće biti ni mlađi ni brži, niti jači u delima, a defanziva mu nikad nije ni bila jača strana.
dan-960880264478-011	danas	960880264478	kolumna	sport	kolumna	11	20	https://www.danas.rs/kolumna/ziva-vekecki/od-trofeja-se-ne-zivi/	Mladi Kostov će poput Andrije Maksimovića, Koste Nedeljkovića, Ognjena Mimovića, Alekse Damjanovića… „trbuhom za kruhom“.		Mladi Kostov će poput Andrije Maksimovića, Koste Nedeljkovića, Ognjena Mimovića, Alekse Damjanovića… „trbuhom za kruhom“.
dan-960880264478-012	danas	960880264478	kolumna	sport	kolumna	12	20	https://www.danas.rs/kolumna/ziva-vekecki/od-trofeja-se-ne-zivi/	NJegovo fudbalsko znanje (zapravo talenat) rukovodstvo Crvene zvezde će dobro unovčiti, navodno dvadeset miliona evra.		NJegovo fudbalsko znanje (zapravo talenat) rukovodstvo Crvene zvezde će dobro unovčiti, navodno dvadeset miliona evra.
dan-960880264478-013	danas	960880264478	kolumna	sport	kolumna	13	20	https://www.danas.rs/kolumna/ziva-vekecki/od-trofeja-se-ne-zivi/	Lično sam protiv prodaje mladih igrača (nadam se da Kostov neće doživeti sudbinu svojih prethodnika i sedeti na klupi), ali to je, nažalost, surova realnost srpskog fudbala.		Lično sam protiv prodaje mladih igrača (nadam se da Kostov neće doživeti sudbinu svojih prethodnika i sedeti na klupi), ali to je, nažalost, surova realnost srpskog fudbala.
dan-960880264478-014	danas	960880264478	kolumna	sport	kolumna	14	20	https://www.danas.rs/kolumna/ziva-vekecki/od-trofeja-se-ne-zivi/	Ne živi se od trofeja, prihodi od prodaje ulaznica, TV prenosa i marketinga su nedovoljni i za puko preživljavanje.		Ne živi se od trofeja, prihodi od prodaje ulaznica, TV prenosa i marketinga su nedovoljni i za puko preživljavanje.
dan-628001085166-011	danas	628001085166	kolumna	pol-drustvo	licni-stavovi	11	41	https://www.danas.rs/dijalog/licni-stavovi/prvi-put-vucic-nije-onako-huliganski-mahao-pesnicama/	Pa upravo zato što je i ovo bio panični iskorak uoči velikog protesta 15. marta u Beogradu.		Pa upravo zato što je i ovo bio panični iskorak uoči velikog protesta 15. marta u Beogradu.
dan-628001085166-012	danas	628001085166	kolumna	pol-drustvo	licni-stavovi	12	41	https://www.danas.rs/dijalog/licni-stavovi/prvi-put-vucic-nije-onako-huliganski-mahao-pesnicama/	Pa sam Vučić je to i priznao.		Pa sam Vučić je to i priznao.
dan-628001085166-013	danas	628001085166	kolumna	pol-drustvo	licni-stavovi	13	41	https://www.danas.rs/dijalog/licni-stavovi/prvi-put-vucic-nije-onako-huliganski-mahao-pesnicama/	Pazite kakva smo mi to zemlja kada predsednik Republike kaže u kameru – „sinoć sam završio pisanje Zakona o Alimentacionom fondu i nadam se da će za sedam dana da se nađe u proceduri“.		Pazite kakva smo mi to zemlja kada predsednik Republike kaže u kameru – „sinoć sam završio pisanje Zakona o Alimentacionom fondu i nadam se da će za sedam dana da se nađe u proceduri“.
dan-628001085166-014	danas	628001085166	kolumna	pol-drustvo	licni-stavovi	14	41	https://www.danas.rs/dijalog/licni-stavovi/prvi-put-vucic-nije-onako-huliganski-mahao-pesnicama/	Ubi se čovek od procedura!		Ubi se čovek od procedura!
dan-628001085166-015	danas	628001085166	kolumna	pol-drustvo	licni-stavovi	15	41	https://www.danas.rs/dijalog/licni-stavovi/prvi-put-vucic-nije-onako-huliganski-mahao-pesnicama/	A da vas onda pitam i zašto nije tako napisao i evo vi podneli i Zakon Roditelj-Negovatelj?		A da vas onda pitam i zašto nije tako napisao i evo vi podneli i Zakon Roditelj-Negovatelj?
dan-628001085166-016	danas	628001085166	kolumna	pol-drustvo	licni-stavovi	16	41	https://www.danas.rs/dijalog/licni-stavovi/prvi-put-vucic-nije-onako-huliganski-mahao-pesnicama/	Ako već kažete da toliko brinete naročito o majkama?!		Ako već kažete da toliko brinete naročito o majkama?!
dan-628001085166-017	danas	628001085166	kolumna	pol-drustvo	licni-stavovi	17	41	https://www.danas.rs/dijalog/licni-stavovi/prvi-put-vucic-nije-onako-huliganski-mahao-pesnicama/	I taj Zakon smo podneli prvi put pre više od dve godine, tačnije izmene Zakona o socijalnoj zaštiti kojima se uspostavlja status Roditelj-Negovatelj za roditelje dece sa smetnjama u razvoju.		I taj Zakon smo podneli prvi put pre više od dve godine, tačnije izmene Zakona o socijalnoj zaštiti kojima se uspostavlja status Roditelj-Negovatelj za roditelje dece sa smetnjama u razvoju.
dan-628001085166-018	danas	628001085166	kolumna	pol-drustvo	licni-stavovi	18	41	https://www.danas.rs/dijalog/licni-stavovi/prvi-put-vucic-nije-onako-huliganski-mahao-pesnicama/	Evo kažite nam zašto niste i to?		Evo kažite nam zašto niste i to?
dan-41978470888-000	danas	41978470888	kolumna	pol-drustvo	licni-stavovi	0	4	https://www.danas.rs/dijalog/licni-stavovi/nema-dijaloga-sa-jurisnim-odredima/	Gradonačelnik Novog Sada Žarko Mićin zalaže se da Železnička stanica u Novom Sadu, mesto nezapamćene tragedije, što pre stavi u funkciju, ističući da je spreman na dijalog sa predstavnicima opozicije.		Gradonačelnik Novog Sada Žarko Mićin zalaže se da Železnička stanica u Novom Sadu, mesto nezapamćene tragedije, što pre stavi u funkciju, ističući da je spreman na dijalog sa predstavnicima opozicije.
dan-41978470888-001	danas	41978470888	kolumna	pol-drustvo	licni-stavovi	1	4	https://www.danas.rs/dijalog/licni-stavovi/nema-dijaloga-sa-jurisnim-odredima/	Kolika je ironija da o dijalogu pričaju oni čiji jurišni odredi lome vilice, razbijaju glave i gaze Novosađane, hapse i tuku odbornike, studente i građane.		Kolika je ironija da o dijalogu pričaju oni čiji jurišni odredi lome vilice, razbijaju glave i gaze Novosađane, hapse i tuku odbornike, studente i građane.
dan-41978470888-002	danas	41978470888	kolumna	pol-drustvo	licni-stavovi	2	4	https://www.danas.rs/dijalog/licni-stavovi/nema-dijaloga-sa-jurisnim-odredima/	Pre bilo čega obavezna je temeljna sudska istraga uloge sadašnjeg gradonačelnika, kao šefa kabineta Miloša Vučevića u renoviranju Železničke stanice i analiza ozbiljnih stručnjaka da li je stanica bezbedna.		Pre bilo čega obavezna je temeljna sudska istraga uloge sadašnjeg gradonačelnika, kao šefa kabineta Miloša Vučevića u renoviranju Železničke stanice i analiza ozbiljnih stručnjaka da li je stanica bezbedna.
dan-41978470888-003	danas	41978470888	kolumna	pol-drustvo	licni-stavovi	3	4	https://www.danas.rs/dijalog/licni-stavovi/nema-dijaloga-sa-jurisnim-odredima/	Nakon toga možemo pričati jedino o tehničkim detaljima za slobodne izbore u Novom Sadu.		Nakon toga možemo pričati jedino o tehničkim detaljima za slobodne izbore u Novom Sadu.
dan-510123298899-000	danas	510123298899	kolumna	pol-drustvo	licni-stavovi	0	18	https://www.danas.rs/dijalog/licni-stavovi/buducnost-vucicevih-ljudi/	Da li je neko dao savet Vučićevim ljudima da će Prvog novembra, ili negde oko tog datuma, „asteroid udariti našu planetu“?		Da li je neko dao savet Vučićevim ljudima da će Prvog novembra, ili negde oko tog datuma, „asteroid udariti našu planetu“?
