sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text
n1i-425235-017	n1info	425235	kolumna	pol-drustvo	Kolumne	17	26	https://n1info.rs/kolumne/presslaganje-vuciceva-maturska-ekskurzija/	Šta onda radi predsednik države, koji lobira za interese privatne kompanije, ubeđujući narod da je dobro da mu ta ista kompanija razbuca zemlju, a sve protivu volje društvene zajednice?
n1i-425235-018	n1info	425235	kolumna	pol-drustvo	Kolumne	18	26	https://n1info.rs/kolumne/presslaganje-vuciceva-maturska-ekskurzija/	To je tačka gde izabran da rešava probleme društvene zajednice postaje problem iste te zajednice.
n1i-927147-007	n1info	927147	kolumna	pol-drustvo	Kolumne	7	26	https://n1info.rs/kolumne/tri-i-po-godine-tehnicke-i-nestabilne-vladavine-naprednjaka/	- Za ova 43 meseca, država Srbija 17 meseci nije imala Vladu u punom mandatu (kada je Narodna skupština raspuštena ili predsednik Vlade podnese ostavku – Vlada radi samo tekuće i neodložne poslove i nema mogućnost zakonodavne inicijative – a usvajanje zakona je glavni instrument kreiranja i vođenja politike).
n1i-927147-008	n1info	927147	kolumna	pol-drustvo	Kolumne	8	26	https://n1info.rs/kolumne/tri-i-po-godine-tehnicke-i-nestabilne-vladavine-naprednjaka/	Voleo sam da naglasim tokom ovih perioda da je Srbija postala „Uredbokratija “ – država u kojoj u stvari vlada tehnička Vlada kroz donošenja uredbi i drugih podzakonskih akata.
n1i-927147-009	n1info	927147	kolumna	pol-drustvo	Kolumne	9	26	https://n1info.rs/kolumne/tri-i-po-godine-tehnicke-i-nestabilne-vladavine-naprednjaka/	godine je raspuštena skupština čime je Vlada ušla u tehnički mandat, a nova Vlada Ane Brnabić je formirana tek krajem oktobra 2022.
n1i-927147-010	n1info	927147	kolumna	pol-drustvo	Kolumne	10	26	https://n1info.rs/kolumne/tri-i-po-godine-tehnicke-i-nestabilne-vladavine-naprednjaka/	Osam i po meseci bez Vlade u mandatu.
n1i-927147-011	n1info	927147	kolumna	pol-drustvo	Kolumne	11	26	https://n1info.rs/kolumne/tri-i-po-godine-tehnicke-i-nestabilne-vladavine-naprednjaka/	je opet raspuštena skupština, a Vlada Miloša Vučevića je izabrana tek 2.
n1i-927147-012	n1info	927147	kolumna	pol-drustvo	Kolumne	12	26	https://n1info.rs/kolumne/tri-i-po-godine-tehnicke-i-nestabilne-vladavine-naprednjaka/	godine (6,5 meseci bez Vlade).
n1i-927147-013	n1info	927147	kolumna	pol-drustvo	Kolumne	13	26	https://n1info.rs/kolumne/tri-i-po-godine-tehnicke-i-nestabilne-vladavine-naprednjaka/	A onda, krajem januara 2025.
n1i-927147-014	n1info	927147	kolumna	pol-drustvo	Kolumne	14	26	https://n1info.rs/kolumne/tri-i-po-godine-tehnicke-i-nestabilne-vladavine-naprednjaka/	godine je Vučević podneo ostavku, a Đuro Macut izabran tek sredinom aprila (još 2,5 meseca bez Vlade u mandatu).
n1i-200810-002	n1info	200810	kolumna	kultura	Kolumne/draza-petrovic	2	32	https://n1info.rs/kolumne/draza-petrovic/dan-kad-je-pabla-pikasa-menjala-vesna-zmijanac/	Oni su šest meseci puštali brade i za svaki dan puštanja brade dobijali dnevnicu.
n1i-200810-003	n1info	200810	kolumna	kultura	Kolumne/draza-petrovic	3	32	https://n1info.rs/kolumne/draza-petrovic/dan-kad-je-pabla-pikasa-menjala-vesna-zmijanac/	Tako da se u to vreme socijalizma veoma isplatilo biti četnik, oni su dobijali veće dnevnice čak i od partizana.
n1i-200810-004	n1info	200810	kolumna	kultura	Kolumne/draza-petrovic	4	32	https://n1info.rs/kolumne/draza-petrovic/dan-kad-je-pabla-pikasa-menjala-vesna-zmijanac/	Statista je na snimanju bilo u tolikom broju da su nervirali i holivudske mega zvezda.
n1i-200810-005	n1info	200810	kolumna	kultura	Kolumne/draza-petrovic	5	32	https://n1info.rs/kolumne/draza-petrovic/dan-kad-je-pabla-pikasa-menjala-vesna-zmijanac/	Orson Vels je u ulozi četničkog senatora umalo prebio jednog statistu kada je 12 puta morao iznova da glumi svoju pogibiju jer je taj statista uporno gledao u kameru iako su mu govorili da se ponaša opušteno i gleda dijagonalno od Orsona.
n1i-200810-006	n1info	200810	kolumna	kultura	Kolumne/draza-petrovic	6	32	https://n1info.rs/kolumne/draza-petrovic/dan-kad-je-pabla-pikasa-menjala-vesna-zmijanac/	Entoni Doson, druga holivudska zvezda u tom filmu, igrao je šah, u pauzama snimanja, u lokalnoj bosanskoj kafani, a statisti su mislili da je nešto ljut jer je stalno pominjao nekakve tenkove i mačeve.
n1i-200810-007	n1info	200810	kolumna	kultura	Kolumne/draza-petrovic	7	32	https://n1info.rs/kolumne/draza-petrovic/dan-kad-je-pabla-pikasa-menjala-vesna-zmijanac/	- Kakve tenkove i mačeve?
n1i-200810-008	n1info	200810	kolumna	kultura	Kolumne/draza-petrovic	8	32	https://n1info.rs/kolumne/draza-petrovic/dan-kad-je-pabla-pikasa-menjala-vesna-zmijanac/	– zabrinuli su se organizatori.
n1i-200810-009	n1info	200810	kolumna	kultura	Kolumne/draza-petrovic	9	32	https://n1info.rs/kolumne/draza-petrovic/dan-kad-je-pabla-pikasa-menjala-vesna-zmijanac/	- Pa kad mu kelner donese kafu stalno govori: „Tenk ju mač!“ – objasnili su lokalci.
n1i-996758-011	n1info	996758	kolumna	ekonomija	Kolumne/draza-petrovic	11	31	https://n1info.rs/kolumne/draza-petrovic/ciklama-vucicu-nastavi/	– objasni mu stari drug, inspektor.
n1i-996758-012	n1info	996758	kolumna	ekonomija	Kolumne/draza-petrovic	12	31	https://n1info.rs/kolumne/draza-petrovic/ciklama-vucicu-nastavi/	Pre neki dan Uprava kriminalističke policije upala je u Rektorat Beogradskog univerziteta u potrazi za biljkama vanevropskog porekla, rektorom van-naprednjačkog porekla i svim drugim van-nastavnim sumnjivim stvarima, van-srpskog porekla.
n1i-996758-013	n1info	996758	kolumna	ekonomija	Kolumne/draza-petrovic	13	31	https://n1info.rs/kolumne/draza-petrovic/ciklama-vucicu-nastavi/	Upali oni tako i javljali redom šefu Kričku šta su sve pronašli.
n1i-996758-014	n1info	996758	kolumna	ekonomija	Kolumne/draza-petrovic	14	31	https://n1info.rs/kolumne/draza-petrovic/ciklama-vucicu-nastavi/	- Evo, vešala vanevropskog porekla!
n1i-996758-015	n1info	996758	kolumna	ekonomija	Kolumne/draza-petrovic	15	31	https://n1info.rs/kolumne/draza-petrovic/ciklama-vucicu-nastavi/	- dotrčao je jedan policajac sa čivilukom.
n1i-996758-016	n1info	996758	kolumna	ekonomija	Kolumne/draza-petrovic	16	31	https://n1info.rs/kolumne/draza-petrovic/ciklama-vucicu-nastavi/	- kazao mu je šef Kričak.
n1i-996758-017	n1info	996758	kolumna	ekonomija	Kolumne/draza-petrovic	17	31	https://n1info.rs/kolumne/draza-petrovic/ciklama-vucicu-nastavi/	- Evo je, atomska bomba vanevropskog porekla!
n1i-996758-018	n1info	996758	kolumna	ekonomija	Kolumne/draza-petrovic	18	31	https://n1info.rs/kolumne/draza-petrovic/ciklama-vucicu-nastavi/	- dotrčao je drugi sa globusom.
n1i-675606-024	n1info	675606	kolumna	pol-drustvo	Kolumne/draza-petrovic	24	35	https://n1info.rs/kolumne/draza-petrovic/trampov-zet-trampova-tasta-i-goca-uzelac/	Goca je tako zaslužila još jedan orden od predsednika, pošto joj je orden već uručio pre neku godinu.
n1i-675606-025	n1info	675606	kolumna	pol-drustvo	Kolumne/draza-petrovic	25	35	https://n1info.rs/kolumne/draza-petrovic/trampov-zet-trampova-tasta-i-goca-uzelac/	Orden se valjda zvao Orden Karađorđeve šnicle sa ukrštenim majonezom, ili se moguće zvao Orden Golog Đoke sa ukrštenim dunavskim somovima za razvoj medija u opštini Grocka.
n1i-675606-026	n1info	675606	kolumna	pol-drustvo	Kolumne/draza-petrovic	26	35	https://n1info.rs/kolumne/draza-petrovic/trampov-zet-trampova-tasta-i-goca-uzelac/	Goca je Supehik srpskog novinarstva.
n1i-675606-027	n1info	675606	kolumna	pol-drustvo	Kolumne/draza-petrovic	27	35	https://n1info.rs/kolumne/draza-petrovic/trampov-zet-trampova-tasta-i-goca-uzelac/	Kao što je Superhik iz “Alan Forda” otimao od siromašnih da bi davao bogatima, tako i Goca, prezimena Uzelac, brani bogate od siromašnih, moćne od nemoćnih i predsednika od novinara.
n1i-675606-028	n1info	675606	kolumna	pol-drustvo	Kolumne/draza-petrovic	28	35	https://n1info.rs/kolumne/draza-petrovic/trampov-zet-trampova-tasta-i-goca-uzelac/	Ona je moderna verzija Superhika, Supepink.
n1i-675606-029	n1info	675606	kolumna	pol-drustvo	Kolumne/draza-petrovic	29	35	https://n1info.rs/kolumne/draza-petrovic/trampov-zet-trampova-tasta-i-goca-uzelac/	I Goca voli da postavlja pitanja predsedniku, ali je ona uvek pristojna, za razliku od Savatovića.
n1i-675606-030	n1info	675606	kolumna	pol-drustvo	Kolumne/draza-petrovic	30	35	https://n1info.rs/kolumne/draza-petrovic/trampov-zet-trampova-tasta-i-goca-uzelac/	Urbana legenda kaže da je jednom prilikom imala dva pitanja, upisana na dva papirčeta.
n1i-675606-031	n1info	675606	kolumna	pol-drustvo	Kolumne/draza-petrovic	31	35	https://n1info.rs/kolumne/draza-petrovic/trampov-zet-trampova-tasta-i-goca-uzelac/	Najpre je postavila prvo, predsednik Republike Srbije je odgovorio.
n1i-992196-021	n1info	992196	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	21	39	https://n1info.rs/kolumne/biljana-stepanovic/sent-ridzis-i-politicki-brutalizam/	Kome su oni više potrebni?
n1i-992196-022	n1info	992196	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	22	39	https://n1info.rs/kolumne/biljana-stepanovic/sent-ridzis-i-politicki-brutalizam/	Nova elita pokazala je da se diplome mogu i pokupovati, sve do doktorata, ne mora ni da se uči.
n1i-992196-023	n1info	992196	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	23	39	https://n1info.rs/kolumne/biljana-stepanovic/sent-ridzis-i-politicki-brutalizam/	Nova elita ionako ih priznaje kao prave.
n1i-992196-024	n1info	992196	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	24	39	https://n1info.rs/kolumne/biljana-stepanovic/sent-ridzis-i-politicki-brutalizam/	Zapošljavaju se nesmetano, napreduju u životu, bogate se, povezuju se sa sebi sličnima, a ovi koji još misle da je to obrazovanje toliko bitno, guraju se na marginu i u novom poretku stvari postaju nebitni, zajedno sa nastavnicima kojima je dovoljno dati tek toliko da prežive.
n1i-992196-025	n1info	992196	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	25	39	https://n1info.rs/kolumne/biljana-stepanovic/sent-ridzis-i-politicki-brutalizam/	Ako neko od potomaka te nove elite baš stvarno poželi da se školuje, eno po svetu onoliko liceja, škola, fakulteta, plaćanje sigurno nije problem.
n1i-992196-026	n1info	992196	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	26	39	https://n1info.rs/kolumne/biljana-stepanovic/sent-ridzis-i-politicki-brutalizam/	Ostali potomci koji ne bi da se zamaraju tim knjigama, imaju alternativu: da voze skupa kola, stanuju u skupim stanovima (onoliki Beograd na vodi treba napuniti) obilaze skupe destinacije i žive život iz snova koji su im omogućili napredni roditelji.
n1i-992196-027	n1info	992196	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	27	39	https://n1info.rs/kolumne/biljana-stepanovic/sent-ridzis-i-politicki-brutalizam/	Svi ostali, kako se snađu.
n1i-992196-028	n1info	992196	kolumna	pol-drustvo	Kolumne/biljana-stepanovic	28	39	https://n1info.rs/kolumne/biljana-stepanovic/sent-ridzis-i-politicki-brutalizam/	Neka se priključe novoj eliti, ima tu posla ko hoće da radi, neka odu negde van zemlje, ko im brani, ili neka ćute i životare, njihov problem.
n1i-427676-010	n1info	427676	kolumna	svet	Kolumne/draza-petrovic	10	28	https://n1info.rs/kolumne/draza-petrovic/lekovito-pismo-apotekarki-iz-peci/	Iako niko od nekoliko Srba u Peći ne zna da tamo postoji neka srpska apoteka, a to, sem malobrojnijih Srba, tvrde i mnogobrojni zli jezici iz ostatka Srbije, vi imate dokaz da tu ima apoteka, u inat neprijateljima srpske farmacije na Kosovu i Metohiji.
n1i-427676-011	n1info	427676	kolumna	svet	Kolumne/draza-petrovic	11	28	https://n1info.rs/kolumne/draza-petrovic/lekovito-pismo-apotekarki-iz-peci/	I to imate pismeni dokaz, zanimljiviji od Miroslavljevog jevanđelja.
n1i-427676-012	n1info	427676	kolumna	svet	Kolumne/draza-petrovic	12	28	https://n1info.rs/kolumne/draza-petrovic/lekovito-pismo-apotekarki-iz-peci/	Prijavili ste mesečni prihod od 131.000 dinara kao v. d.
n1i-427676-013	n1info	427676	kolumna	svet	Kolumne/draza-petrovic	13	28	https://n1info.rs/kolumne/draza-petrovic/lekovito-pismo-apotekarki-iz-peci/	direktorke Apotekarske ustanove Peć, iako ta Apotekarska ustanova ne postoji već pet godina, mada to tvrde samo oni koji bi da izbrišu sve tragove Srbije na Kosovu, pa i apoteke.
n1i-427676-014	n1info	427676	kolumna	svet	Kolumne/draza-petrovic	14	28	https://n1info.rs/kolumne/draza-petrovic/lekovito-pismo-apotekarki-iz-peci/	– Srpska apoteka postoji u srcu Srbije i u njoj imate i kardiopirin koji poboljšava krvotok u srcu!
n1i-427676-015	n1info	427676	kolumna	svet	Kolumne/draza-petrovic	15	28	https://n1info.rs/kolumne/draza-petrovic/lekovito-pismo-apotekarki-iz-peci/	Pa šta, i Kosovo je po Ustavu sastavni deo Srbije, iako odavno nije sastavni deo Srbije, pa što ne bi i Apotekarska ustanova „Peć“ bila sastavni deo srpskih apoteka, iako odavno nije.
n1i-427676-016	n1info	427676	kolumna	svet	Kolumne/draza-petrovic	16	28	https://n1info.rs/kolumne/draza-petrovic/lekovito-pismo-apotekarki-iz-peci/	Draga drugarice Snežana, Nije isključeno da uskoro ispliva neki papir da ste istovremeno i direktorka Javnog komunalnog preduzeća „Kosovo i Metohija“, koje je zaduženo za čišćenje Kosova i Metohije.
n1i-427676-017	n1info	427676	kolumna	svet	Kolumne/draza-petrovic	17	28	https://n1info.rs/kolumne/draza-petrovic/lekovito-pismo-apotekarki-iz-peci/	Ali, ponosno saopštite zlim jezicima da tu ne primate nikakvu platu, već funkciju obavljate pro bono.
n1i-433795-011	n1info	433795	kolumna	pol-drustvo	Kolumne/draza-petrovic	11	33	https://n1info.rs/kolumne/draza-petrovic/zasto-je-u-srbiji-bolje-biti-ljakse-nego-seljak/	Pokazalo se da je to veoma isplativa vrsta, pa će Srbiija verovatno u budućnosti biti među prvima na svetskoj listi broja magraca po glavi stanovnika.
n1i-433795-012	n1info	433795	kolumna	pol-drustvo	Kolumne/draza-petrovic	12	33	https://n1info.rs/kolumne/draza-petrovic/zasto-je-u-srbiji-bolje-biti-ljakse-nego-seljak/	A moguće i broja stanovnika po glavi magaraca.
n1i-433795-013	n1info	433795	kolumna	pol-drustvo	Kolumne/draza-petrovic	13	33	https://n1info.rs/kolumne/draza-petrovic/zasto-je-u-srbiji-bolje-biti-ljakse-nego-seljak/	Tako da srpski narod ima prvog ministra koji shvata ratarstvo na jedan savim logičan način.
n1i-433795-014	n1info	433795	kolumna	pol-drustvo	Kolumne/draza-petrovic	14	33	https://n1info.rs/kolumne/draza-petrovic/zasto-je-u-srbiji-bolje-biti-ljakse-nego-seljak/	Ratari su, ubeđen je ministar poljoprivrede Magarinović, ljudi koji vode hibridni rat protiv predsednika Srbije i države Srbije, nije ih Gospod Bog džaba nazvao ratari, i prema njima ima da se postupa kao prema svim neprijateljima naše zemlje i naše doživotne stranke.
n1i-433795-015	n1info	433795	kolumna	pol-drustvo	Kolumne/draza-petrovic	15	33	https://n1info.rs/kolumne/draza-petrovic/zasto-je-u-srbiji-bolje-biti-ljakse-nego-seljak/	Pa su ratari prešli u nadležnost onog državnog organa koji se bori protiv špijuna, zaverenika i hibridnog rata, taj organ nije Ministarstvo poljoprivrede, već, jasno, Bezbednosno-informativna agencija, zvana BIA.
n1i-433795-016	n1info	433795	kolumna	pol-drustvo	Kolumne/draza-petrovic	16	33	https://n1info.rs/kolumne/draza-petrovic/zasto-je-u-srbiji-bolje-biti-ljakse-nego-seljak/	Te je BIA i sam bila iznenađena kako su godinama ispadali glupi tražeči na svim stranama ljude koji se bave hibridnim ratom, a oni su im bili pred nosom, pod sasvim logičnim imenom - ratari - i kopali po našoj zemlji praveći se da oru njivu.
n1i-433795-017	n1info	433795	kolumna	pol-drustvo	Kolumne/draza-petrovic	17	33	https://n1info.rs/kolumne/draza-petrovic/zasto-je-u-srbiji-bolje-biti-ljakse-nego-seljak/	A u stvari su rovarili, kopali i riljali protiv naše države i našeg predsednika, ili kako je to ministar Magarinović objasnio: “Pojedina poljoprivredna udruženja povezuju sa takozvanim ekološkim u jedinstveni front protiv predsednika Srbije i Vlade Srbije, a u interesu stranih država koje ne žele da se Srbija razvija”.
n1i-433795-018	n1info	433795	kolumna	pol-drustvo	Kolumne/draza-petrovic	18	33	https://n1info.rs/kolumne/draza-petrovic/zasto-je-u-srbiji-bolje-biti-ljakse-nego-seljak/	Kopali su, oni kopali, i evo dokle su našu zemlju doveli ti ratari, vođe hibridnog rata, zaključila je BIA, te jednog ratara odmah spakovala u kombi dok je dete čekao ispred škole u Čačku.
n1i-976710-000	n1info	976710	kolumna	pol-drustvo	Kolumne/draza-petrovic	0	16	https://n1info.rs/kolumne/draza-petrovic/tri-lepe-ane-brnabic/	“Marš na Drinu” je, piše na Vikipediji, tradicionalni srpski marš koji je komponovao Stanislav Binički početkom Prvog svetskog rata u čast pobede srpske nad austrougarskom vojskom na planini Cer.
n1i-976710-001	n1info	976710	kolumna	pol-drustvo	Kolumne/draza-petrovic	1	16	https://n1info.rs/kolumne/draza-petrovic/tri-lepe-ane-brnabic/	Ova pesma postala je simbol hrabrosti Srba tokom Prvog svetskog rata, koji su uprkos ogromnim ljudskim gubicima, izašli kao pobednici.
n1i-976710-002	n1info	976710	kolumna	pol-drustvo	Kolumne/draza-petrovic	2	16	https://n1info.rs/kolumne/draza-petrovic/tri-lepe-ane-brnabic/	Pobeda malobrojne srpske vojske nad superiornom austrougraskom vojskom ujedno predstavlja i prvu pobedu savezničkih sila u Prvom svetskom ratu.
n1i-976710-003	n1info	976710	kolumna	pol-drustvo	Kolumne/draza-petrovic	3	16	https://n1info.rs/kolumne/draza-petrovic/tri-lepe-ane-brnabic/	Sve se, međutim, promenilo kada je srpski narod umesto vojvode Živojina Mišića, počela da simbolizuje vojvotkinja od Jovankine vile Ana Brnabić, osoba koja umesto okupatora u tri tačke, tačnije u originalu - “marš, bre, u ...
n1i-976710-004	n1info	976710	kolumna	pol-drustvo	Kolumne/draza-petrovic	4	16	https://n1info.rs/kolumne/draza-petrovic/tri-lepe-ane-brnabic/	- tera one koji se bore protiv rudarske okupacije delova naše zemlje u blizini pomenute Drine, dok za okupatore ima samo reči hvale.
n1i-976710-005	n1info	976710	kolumna	pol-drustvo	Kolumne/draza-petrovic	5	16	https://n1info.rs/kolumne/draza-petrovic/tri-lepe-ane-brnabic/	Srbija je zaokružila svoju slavnu istoriju koja je počela “Maršem na Drinu”, a završila se tradicionalnim naprednjačkim maršem, mršem u materinu svih koji misle drugačije.
n1i-976710-006	n1info	976710	kolumna	pol-drustvo	Kolumne/draza-petrovic	6	16	https://n1info.rs/kolumne/draza-petrovic/tri-lepe-ane-brnabic/	Ta čudesna osoba, Ana Brnabić, za kratko vreme osvojila je srca svih naprednjaka – od Vučića pa do predsednika Mesnog odbora iz Babušnice - te joj aplaudiraju kad god kaže nešto pametno, ali pošto retko kaže nešto pametno, aplaudiraju joj kad god kaže nešto što svi razumeju.
n1i-976710-007	n1info	976710	kolumna	pol-drustvo	Kolumne/draza-petrovic	7	16	https://n1info.rs/kolumne/draza-petrovic/tri-lepe-ane-brnabic/	A svi razumeju rećenicu “Mrš, bre, u...”, te je i prilikom tog jesenjeg redovnog zasedanja dobila aplauz kada je golim rukama otela papir, zgužvala ga i bacila na pod.
n1i-531933-003	n1info	531933	kolumna	pol-drustvo	Kolumne/draza-petrovic	3	26	https://n1info.rs/kolumne/draza-petrovic/bitka-kod-vulina-i-dobojena-revolucija/	- Uglavnom, pilo se, tako da može biti da su ovo i Termopili, ako baš insistirate, neka bude tako – zaključio je Bajatović.
n1i-531933-004	n1info	531933	kolumna	pol-drustvo	Kolumne/draza-petrovic	4	26	https://n1info.rs/kolumne/draza-petrovic/bitka-kod-vulina-i-dobojena-revolucija/	Jedini koji tog dana bio totalno trezven, nije prešao ni belu liniju niti je izgledao kao da je kod Termopila i Mnogopila, bio je, ko bi drugi, nego predsednik Vučić koji je tog dana konačno postigao svoj tisućvekovni san, da se bavi ginekologijom na nacionalnoj frekvenciji.
n1i-531933-005	n1info	531933	kolumna	pol-drustvo	Kolumne/draza-petrovic	5	26	https://n1info.rs/kolumne/draza-petrovic/bitka-kod-vulina-i-dobojena-revolucija/	- Nisam ginekolog, al’ mogu da pogledam – rekao je Vučić sav srećan u Nacionalnom dnevniku TV Pink i širokom auditorijumu saopštio kompletan ginekološki izveštaj svoje poslanice koja je u osmom mesecu trudnoće i pozlilo joj je tokom Bitke kod Vulina, poznate i kao Bitka kod Mnogopila.
n1i-531933-006	n1info	531933	kolumna	pol-drustvo	Kolumne/draza-petrovic	6	26	https://n1info.rs/kolumne/draza-petrovic/bitka-kod-vulina-i-dobojena-revolucija/	- Sonja Ilić, koja je u 8.
n1i-531933-007	n1info	531933	kolumna	pol-drustvo	Kolumne/draza-petrovic	7	26	https://n1info.rs/kolumne/draza-petrovic/bitka-kod-vulina-i-dobojena-revolucija/	mesecu trudnoće, dobro je, beba je dobro.
n1i-531933-008	n1info	531933	kolumna	pol-drustvo	Kolumne/draza-petrovic	8	26	https://n1info.rs/kolumne/draza-petrovic/bitka-kod-vulina-i-dobojena-revolucija/	Ona sa svojim suprugom se muči, ovo je treći pokušaj vantelesne oplodnje i u trećem su uspeli da Sonja zatrudni i ona bi za nekih mesec dana trebalo da rodi sina.
n1i-531933-009	n1info	531933	kolumna	pol-drustvo	Kolumne/draza-petrovic	9	26	https://n1info.rs/kolumne/draza-petrovic/bitka-kod-vulina-i-dobojena-revolucija/	Dali su mu već ime i iščekuju ga željno, biće Gavrilo i po njihovom planu biće kršten u Dečanima – objasnio je doktor primarijus Vučić, čovek koji gine za svoj narod pa je i zaslužio da bar pet minuta bude ginekolog.
n1i-531933-010	n1info	531933	kolumna	pol-drustvo	Kolumne/draza-petrovic	10	26	https://n1info.rs/kolumne/draza-petrovic/bitka-kod-vulina-i-dobojena-revolucija/	Doktor primarijus ginekolog je zatim u Nacionalnom dnevniku objasnio tačno svoju doktorsku disertaciju iz ginekologije, tezu koja se zove “Uticaj malog Gavrila na otpor obojenoj revoluciji”.
n1i-494127-012	n1info	494127	kolumna	pol-drustvo	Kolumne/draza-petrovic	12	43	https://n1info.rs/kolumne/draza-petrovic/pismo-podrske-vaterpolistima-srbije/	Nije ni slutio da će ovaj na prvom upravnom odboru poželeti da začepi usta svim nevernim Tomama i skočiti u bazen bez budnog oka spasioca.
n1i-494127-013	n1info	494127	kolumna	pol-drustvo	Kolumne/draza-petrovic	13	43	https://n1info.rs/kolumne/draza-petrovic/pismo-podrske-vaterpolistima-srbije/	A čak su se i kafe-kuvarice u Vaterpolo savezu Srbije pitale – šta će ovaj ovde, taj garantovano ne zna ni da pliva?
n1i-494127-014	n1info	494127	kolumna	pol-drustvo	Kolumne/draza-petrovic	14	43	https://n1info.rs/kolumne/draza-petrovic/pismo-podrske-vaterpolistima-srbije/	To je Vulina strašno iznerviralo.
n1i-494127-015	n1info	494127	kolumna	pol-drustvo	Kolumne/draza-petrovic	15	43	https://n1info.rs/kolumne/draza-petrovic/pismo-podrske-vaterpolistima-srbije/	I kroz špalir kafe-kuvarica i higijeničarki Vaterpolo saveza, vičući „bež’te žene ide Vajsmiler“, tog popodneva, zaleteo se i čulo se samo – buć!
n1i-494127-016	n1info	494127	kolumna	pol-drustvo	Kolumne/draza-petrovic	16	43	https://n1info.rs/kolumne/draza-petrovic/pismo-podrske-vaterpolistima-srbije/	– Ima još jedna loša vest – bojažljivo je rekao glasnik.
n1i-494127-017	n1info	494127	kolumna	pol-drustvo	Kolumne/draza-petrovic	17	43	https://n1info.rs/kolumne/draza-petrovic/pismo-podrske-vaterpolistima-srbije/	– ovo ni na sve spreman potpredsednik nije očekivao: „Koja?“ – Zoran Babić skočio da spašava Vulina!
n1i-494127-018	n1info	494127	kolumna	pol-drustvo	Kolumne/draza-petrovic	18	43	https://n1info.rs/kolumne/draza-petrovic/pismo-podrske-vaterpolistima-srbije/	– rekao je glasnik, tiho.
n1i-494127-019	n1info	494127	kolumna	pol-drustvo	Kolumne/draza-petrovic	19	43	https://n1info.rs/kolumne/draza-petrovic/pismo-podrske-vaterpolistima-srbije/	Piramidalni položaj šaka potpredsednika ubrzo je prešao u položaj poznatiji kao – hvatanje za glavu, poluočajno.
n1i-861102-005	n1info	861102	kolumna	hronika	Kolumne/boris-dezulovic	5	30	https://n1info.rs/kolumne/boris-dezulovic/kolumna-borisa-dezulovica-glavu-gore/	Semir je stigao iz Njemačke da ponovo prespava u roditeljskoj kući, zajedno s majkom Đemilom i ocem Redžom.
n1i-861102-006	n1info	861102	kolumna	hronika	Kolumne/boris-dezulovic	6	30	https://n1info.rs/kolumne/boris-dezulovic/kolumna-borisa-dezulovica-glavu-gore/	U susjednoj kući Adela je spavala sa svojim suprugom Vedadom, a u drugoj sobi spavali su njen svekar Hivzija i svekrva Sabaheta.
n1i-861102-007	n1info	861102	kolumna	hronika	Kolumne/boris-dezulovic	7	30	https://n1info.rs/kolumne/boris-dezulovic/kolumna-borisa-dezulovica-glavu-gore/	Malo dalje niz mahalu mirno su spavali Sabahetin brat Fikret sa ženom Amirom, njihov sin Arman i kćerka Irmela sa svojim mužem Jasminom.
n1i-861102-008	n1info	861102	kolumna	hronika	Kolumne/boris-dezulovic	8	30	https://n1info.rs/kolumne/boris-dezulovic/kolumna-borisa-dezulovica-glavu-gore/	Uspavano kišom koja je neprekidno padala, spavalo je cijelo selo: i Zejna i Rahima i Huma i Ernad i Ibrahim i Nezira i Ajla u osmom mjesecu trudnoće, zajedno sa suprugom i petogodišnjom kćerkicom.
n1i-861102-009	n1info	861102	kolumna	hronika	Kolumne/boris-dezulovic	9	30	https://n1info.rs/kolumne/boris-dezulovic/kolumna-borisa-dezulovica-glavu-gore/	Danijel je smjestio u svoj automobil suprugu i njihovo troje djece, desetogodišnju Lanu, sedmogodišnjeg Luku i jednogodišnju Milu, pa zajedno sa susjedom Dijanom krenuo na izlet u nedaleki manastir.
n1i-861102-010	n1info	861102	kolumna	hronika	Kolumne/boris-dezulovic	10	30	https://n1info.rs/kolumne/boris-dezulovic/kolumna-borisa-dezulovica-glavu-gore/	Boško, iskusni upravitelj stroja s trideset pet godina staža na brodu, nadgledao je pripreme za ukrcaj automobila i uočio odlijepljene gumene brtve na pramcu broda.
n1i-861102-011	n1info	861102	kolumna	hronika	Kolumne/boris-dezulovic	11	30	https://n1info.rs/kolumne/boris-dezulovic/kolumna-borisa-dezulovica-glavu-gore/	Pod pramčanom rampom trajekta na pristaništu su mu se onda pridružili i kormilari Denis i Marko.Običan dan.
n1i-861102-012	n1info	861102	kolumna	hronika	Kolumne/boris-dezulovic	12	30	https://n1info.rs/kolumne/boris-dezulovic/kolumna-borisa-dezulovica-glavu-gore/	Već u sljedećem trenutku svi su bili mrtvi – zgnječeni, zdrobljeni, smrskani i živi zakopani pod tisućama tona betona, kamenja, zemlje, blata, drva, čelika, željeza i stakla.
