sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked
pol-777373-012	politika	777373	kolumna	pol-drustvo	pogledi	12	81	https://www.politika.rs/sr/clanak/777373/jedinstvo-koje-ih-boli	Ali moja obaveza nije da služim njihovim slabostima, nego interesu naroda i trajnosti Republike Srpske.		Ali moja obaveza nije da služim njihovim slabostima, nego interesu naroda i trajnosti Republike Srpske.
pol-777373-013	politika	777373	kolumna	pol-drustvo	pogledi	13	81	https://www.politika.rs/sr/clanak/777373/jedinstvo-koje-ih-boli	Nadam se da će i drugi akteri uvideti ovo o čemu govorim.		Nadam se da će i drugi akteri uvideti ovo o čemu govorim.
pol-777373-014	politika	777373	kolumna	pol-drustvo	pogledi	14	81	https://www.politika.rs/sr/clanak/777373/jedinstvo-koje-ih-boli	Koliko je to jedinstvo važno, najbolje se vidi upravo iz reakcija političkog Sarajeva.		Koliko je to jedinstvo važno, najbolje se vidi upravo iz reakcija političkog Sarajeva.
pol-777373-015	politika	777373	kolumna	pol-drustvo	pogledi	15	81	https://www.politika.rs/sr/clanak/777373/jedinstvo-koje-ih-boli	Nisu umeli da pokažu dostojanstvo.		Nisu umeli da pokažu dostojanstvo.
pol-777373-016	politika	777373	kolumna	pol-drustvo	pogledi	16	81	https://www.politika.rs/sr/clanak/777373/jedinstvo-koje-ih-boli	Nisu umeli da pokažu mir.		Nisu umeli da pokažu mir.
pol-777373-017	politika	777373	kolumna	pol-drustvo	pogledi	17	81	https://www.politika.rs/sr/clanak/777373/jedinstvo-koje-ih-boli	Nisu umeli čak ni minimum političke pristojnosti.		Nisu umeli čak ni minimum političke pristojnosti.
pol-773024-007	politika	773024	kolumna	pol-drustvo	pogledi	7	44	https://www.politika.rs/sr/clanak/773024/kako-sam-zaboravio-da-plivam	Proplivao sam na Moravi, koja je šezdesetih godina prošlog veka bila toliko čista da su šljunkoviti sprudovi bili prepuni raznobojnih školjki.		Proplivao sam na Moravi, koja je šezdesetih godina prošlog veka bila toliko čista da su šljunkoviti sprudovi bili prepuni raznobojnih školjki.
pol-773024-008	politika	773024	kolumna	pol-drustvo	pogledi	8	44	https://www.politika.rs/sr/clanak/773024/kako-sam-zaboravio-da-plivam	Uvek kad bi majka i baba išle na Moravu da kisele konoplju vodile bi i mene, strogo vodeći računa da me drže na oku dok se brčkam u plićaku.		Uvek kad bi majka i baba išle na Moravu da kisele konoplju vodile bi i mene, strogo vodeći računa da me drže na oku dok se brčkam u plićaku.
pol-773024-009	politika	773024	kolumna	pol-drustvo	pogledi	9	44	https://www.politika.rs/sr/clanak/773024/kako-sam-zaboravio-da-plivam	Sve dok se jednom prilikom nisam otrgao i zagazio u bistrinu reke do kolja ispod kojeg je voda ispirala tanke strune konoplje.		Sve dok se jednom prilikom nisam otrgao i zagazio u bistrinu reke do kolja ispod kojeg je voda ispirala tanke strune konoplje.
pol-773024-010	politika	773024	kolumna	pol-drustvo	pogledi	10	44	https://www.politika.rs/sr/clanak/773024/kako-sam-zaboravio-da-plivam	Tako sam naučio na plivam i da ne potanjam kao sekirče.		Tako sam naučio na plivam i da ne potanjam kao sekirče.
pol-773024-011	politika	773024	kolumna	pol-drustvo	pogledi	11	44	https://www.politika.rs/sr/clanak/773024/kako-sam-zaboravio-da-plivam	Kad su me videle, baba je počela da nariće, a majka da me grdi i naređuje mi da se vratim u plićak.		Kad su me videle, baba je počela da nariće, a majka da me grdi i naređuje mi da se vratim u plićak.
pol-773024-012	politika	773024	kolumna	pol-drustvo	pogledi	12	44	https://www.politika.rs/sr/clanak/773024/kako-sam-zaboravio-da-plivam	Nisam je poslušao, sav srećan mlatarao sam rukama i nogama – ponosan što sam proplivao i što me je Morava primila u svoj zagrljaj.		Nisam je poslušao, sav srećan mlatarao sam rukama i nogama – ponosan što sam proplivao i što me je Morava primila u svoj zagrljaj.
pol-773024-013	politika	773024	kolumna	pol-drustvo	pogledi	13	44	https://www.politika.rs/sr/clanak/773024/kako-sam-zaboravio-da-plivam	Ispričah dosta – što mi nije bila namera.		Ispričah dosta – što mi nije bila namera.
pol-773024-014	politika	773024	kolumna	pol-drustvo	pogledi	14	44	https://www.politika.rs/sr/clanak/773024/kako-sam-zaboravio-da-plivam	Zapravo, nisam ni mislio na pravo plivanje.		Zapravo, nisam ni mislio na pravo plivanje.
vre-4912915-006	vreme	4912915	kolumna	pol-drustvo	komentar	6	25	https://vreme.com/komentar/cast-srbije-se-brani-u-kosjericu-i-zajecaru/	Omladina je budućnost ove zemlje, a oni otjelovljenje njene najcrnje prošlosti.		Omladina je budućnost ove zemlje, a oni otjelovljenje njene najcrnje prošlosti.
vre-4912915-007	vreme	4912915	kolumna	pol-drustvo	komentar	7	25	https://vreme.com/komentar/cast-srbije-se-brani-u-kosjericu-i-zajecaru/	I tko to optužuje studente i pobunjeno društvo za nacizam?		I tko to optužuje studente i pobunjeno društvo za nacizam?
vre-4912915-008	vreme	4912915	kolumna	pol-drustvo	komentar	8	25	https://vreme.com/komentar/cast-srbije-se-brani-u-kosjericu-i-zajecaru/	Niko drugi do partija ustrojena na firer principu gdje o svemu odlučuje jedan jedini čovjek i koja je na toj osnovi zarobila čitavu državu.		Niko drugi do partija ustrojena na firer principu gdje o svemu odlučuje jedan jedini čovjek i koja je na toj osnovi zarobila čitavu državu.
vre-4912915-009	vreme	4912915	kolumna	pol-drustvo	komentar	9	25	https://vreme.com/komentar/cast-srbije-se-brani-u-kosjericu-i-zajecaru/	Vlast koja zatire elementarnu demokraciju i čije propagandne metode nisu viđene još od Gebelsa.		Vlast koja zatire elementarnu demokraciju i čije propagandne metode nisu viđene još od Gebelsa.
vre-4912915-010	vreme	4912915	kolumna	pol-drustvo	komentar	10	25	https://vreme.com/komentar/cast-srbije-se-brani-u-kosjericu-i-zajecaru/	Stranka sa plaćenim jurišnim odredima batinaša, hrabrih samo kad im policija ili tajne službe stoje uz rame.		Stranka sa plaćenim jurišnim odredima batinaša, hrabrih samo kad im policija ili tajne službe stoje uz rame.
vre-4912915-011	vreme	4912915	kolumna	pol-drustvo	komentar	11	25	https://vreme.com/komentar/cast-srbije-se-brani-u-kosjericu-i-zajecaru/	Riječ je o istim onim dobrovoljnim davaocim tuđe krvi, šovinistima i ratnim huškačima koji su slanje tuđih sinova u ratove masno naplaćivali u kešu i stambenim kvadratima.		Riječ je o istim onim dobrovoljnim davaocim tuđe krvi, šovinistima i ratnim huškačima koji su slanje tuđih sinova u ratove masno naplaćivali u kešu i stambenim kvadratima.
vre-4912915-012	vreme	4912915	kolumna	pol-drustvo	komentar	12	25	https://vreme.com/komentar/cast-srbije-se-brani-u-kosjericu-i-zajecaru/	Lažljivicima sposobnim da ne trepnu kada uoči „Oluje“ obećavaju Srbima na Baniji da taj prostor nikad neće biti dio Hrvatske, pa onda sjednu u audije i strugnu u Beograd na sigurno.		Lažljivicima sposobnim da ne trepnu kada uoči „Oluje“ obećavaju Srbima na Baniji da taj prostor nikad neće biti dio Hrvatske, pa onda sjednu u audije i strugnu u Beograd na sigurno.
vre-4912915-013	vreme	4912915	kolumna	pol-drustvo	komentar	13	25	https://vreme.com/komentar/cast-srbije-se-brani-u-kosjericu-i-zajecaru/	I nipošto na posljednjem mjestu – režimu koji uništava aposlutno sve što jeste ili predstavlja antifašističku tradiciju u zemlji.		I nipošto na posljednjem mjestu – režimu koji uništava aposlutno sve što jeste ili predstavlja antifašističku tradiciju u zemlji.
vre-4918487-011	vreme	4918487	kolumna	pol-drustvo	komentar	11	31	https://vreme.com/komentar/nasilje-je-pocelo-u-2142-pre-trinaest-godina/	Jer, bezobalna vlast hrani taj tip ličnosti, a džepovi su prepuni.		Jer, bezobalna vlast hrani taj tip ličnosti, a džepovi su prepuni.
vre-4918487-012	vreme	4918487	kolumna	pol-drustvo	komentar	12	31	https://vreme.com/komentar/nasilje-je-pocelo-u-2142-pre-trinaest-godina/	Kroz samo par godina, recimo dok je Vučić postao predsednik, ideja o večnoj vlasti toliko se bahato sprovodila da normalan odlazak sa vlasti i ne bi bio moguć.		Kroz samo par godina, recimo dok je Vučić postao predsednik, ideja o večnoj vlasti toliko se bahato sprovodila da normalan odlazak sa vlasti i ne bi bio moguć.
vre-4918487-013	vreme	4918487	kolumna	pol-drustvo	komentar	13	31	https://vreme.com/komentar/nasilje-je-pocelo-u-2142-pre-trinaest-godina/	Bio bi to zapravo odlazak u Zabelu ili u egzil, u gepeku nekog automobila.		Bio bi to zapravo odlazak u Zabelu ili u egzil, u gepeku nekog automobila.
vre-4918487-014	vreme	4918487	kolumna	pol-drustvo	komentar	14	31	https://vreme.com/komentar/nasilje-je-pocelo-u-2142-pre-trinaest-godina/	Zato se svaki komad vlasti, svaki oteti dinar i svaki greh brane – nasiljem.		Zato se svaki komad vlasti, svaki oteti dinar i svaki greh brane – nasiljem.
vre-4918487-015	vreme	4918487	kolumna	pol-drustvo	komentar	15	31	https://vreme.com/komentar/nasilje-je-pocelo-u-2142-pre-trinaest-godina/	Hajde da vidimo kakvo je ono.		Hajde da vidimo kakvo je ono.
vre-4918487-016	vreme	4918487	kolumna	pol-drustvo	komentar	16	31	https://vreme.com/komentar/nasilje-je-pocelo-u-2142-pre-trinaest-godina/	Trinaest godina naprednjački direktori dele radna mesta po partijskoj knjižici, ucenjuju, maltretiraju, korbačem teraju na mitinge, ostavljaju porodice bez hleba.		Trinaest godina naprednjački direktori dele radna mesta po partijskoj knjižici, ucenjuju, maltretiraju, korbačem teraju na mitinge, ostavljaju porodice bez hleba.
vre-4918487-017	vreme	4918487	kolumna	pol-drustvo	komentar	17	31	https://vreme.com/komentar/nasilje-je-pocelo-u-2142-pre-trinaest-godina/	Trinaest godina paravojske režimskih novinara blate i klevetaju svakog ko misli svojom glavom, crtaju mete, uništavaju živote, kretenizuju društvo, dok generali tih paravojski postaju sve bogatiji.		Trinaest godina paravojske režimskih novinara blate i klevetaju svakog ko misli svojom glavom, crtaju mete, uništavaju živote, kretenizuju društvo, dok generali tih paravojski postaju sve bogatiji.
vre-4918487-018	vreme	4918487	kolumna	pol-drustvo	komentar	18	31	https://vreme.com/komentar/nasilje-je-pocelo-u-2142-pre-trinaest-godina/	Trinaest godina mafija drži svaki izgrađeni kvadrat i svaku metar asfalta, tender-dahije u talu sa režimom kradu od naroda čak i na konkursu za edukaciju dece i nastavnika posle masakra u „Ribnikaru“.		Trinaest godina mafija drži svaki izgrađeni kvadrat i svaku metar asfalta, tender-dahije u talu sa režimom kradu od naroda čak i na konkursu za edukaciju dece i nastavnika posle masakra u „Ribnikaru“.
vre-4929355-009	vreme	4929355	kolumna	pol-drustvo	komentar	9	30	https://vreme.com/komentar/hoce-li-vucic-pomilovati-dodika/	Dodik je to pročitao kao priliku da ožeže po bivšem njemačkom ministru poljoprivrede tvrdeći da brani RS i srpstvo kao takvo.		Dodik je to pročitao kao priliku da ožeže po bivšem njemačkom ministru poljoprivrede tvrdeći da brani RS i srpstvo kao takvo.
vre-4929355-010	vreme	4929355	kolumna	pol-drustvo	komentar	10	30	https://vreme.com/komentar/hoce-li-vucic-pomilovati-dodika/	Ukratko, postupio je vrlo slično onom što radi Vučić.		Ukratko, postupio je vrlo slično onom što radi Vučić.
vre-4929355-011	vreme	4929355	kolumna	pol-drustvo	komentar	11	30	https://vreme.com/komentar/hoce-li-vucic-pomilovati-dodika/	I on udara po Zapadu na domaćim televizijama, ali za razliku o Dodika, iza zatvorenih vrata uvijek je imao ponudu za Amerikance i Evropljane.		I on udara po Zapadu na domaćim televizijama, ali za razliku o Dodika, iza zatvorenih vrata uvijek je imao ponudu za Amerikance i Evropljane.
vre-4929355-012	vreme	4929355	kolumna	pol-drustvo	komentar	12	30	https://vreme.com/komentar/hoce-li-vucic-pomilovati-dodika/	Danas su to granate i municija za Ukrajinu i Izrael, jučer je bio Briselski sporazum.		Danas su to granate i municija za Ukrajinu i Izrael, jučer je bio Briselski sporazum.
vre-4929355-013	vreme	4929355	kolumna	pol-drustvo	komentar	13	30	https://vreme.com/komentar/hoce-li-vucic-pomilovati-dodika/	Ali kako je sve ovo previdio političar sa toliko iskustva poput Dodika, znajući da ni izdaleka ne raspolaže Vučićevim resursima?		Ali kako je sve ovo previdio političar sa toliko iskustva poput Dodika, znajući da ni izdaleka ne raspolaže Vučićevim resursima?
vre-4929355-014	vreme	4929355	kolumna	pol-drustvo	komentar	14	30	https://vreme.com/komentar/hoce-li-vucic-pomilovati-dodika/	Razlog je jednostavan – sa jačanjem njegove vlasti, jačali su kriminal, korupcija i besperspektivnost u RS.		Razlog je jednostavan – sa jačanjem njegove vlasti, jačali su kriminal, korupcija i besperspektivnost u RS.
vre-4929355-015	vreme	4929355	kolumna	pol-drustvo	komentar	15	30	https://vreme.com/komentar/hoce-li-vucic-pomilovati-dodika/	Osim igranja na nacionalnu ugroženost i podizanje tenzija, Dodiku ništa drugo nije preostalo.		Osim igranja na nacionalnu ugroženost i podizanje tenzija, Dodiku ništa drugo nije preostalo.
vre-4929355-016	vreme	4929355	kolumna	pol-drustvo	komentar	16	30	https://vreme.com/komentar/hoce-li-vucic-pomilovati-dodika/	Sudska presuda maksimalno je izolirala predsjednika RS.		Sudska presuda maksimalno je izolirala predsjednika RS.
vre-4922837-011	vreme	4922837	kolumna	pol-drustvo	komentar	11	30	https://vreme.com/komentar/nebulozni-govor-vlasti/	Odmah se pokrenuo tabloidni um i krenule su da sevaju budalaštine o zaveri, rušenju države, čemu sve ne, ali teško da će iko da zagrize udicu.		Odmah se pokrenuo tabloidni um i krenule su da sevaju budalaštine o zaveri, rušenju države, čemu sve ne, ali teško da će iko da zagrize udicu.
vre-4922837-012	vreme	4922837	kolumna	pol-drustvo	komentar	12	30	https://vreme.com/komentar/nebulozni-govor-vlasti/	Potom dan obeležavanja masovnog ubistva u Srebrenici i višesatno baljezganje vrhovnog bića u kojem se dosetio da su se građani digli protiv njega jer je pobedio u Ujedinjenim nacijama gde je, doduše, Rezolucija o Srebrenici izglasana, ali zahvaljujući njemu ne sa toliko ubedljivom većinom kakva je mogla da bude.		Potom dan obeležavanja masovnog ubistva u Srebrenici i višesatno baljezganje vrhovnog bića u kojem se dosetio da su se građani digli protiv njega jer je pobedio u Ujedinjenim nacijama gde je, doduše, Rezolucija o Srebrenici izglasana, ali zahvaljujući njemu ne sa toliko ubedljivom većinom kakva je mogla da bude.
vre-4922837-013	vreme	4922837	kolumna	pol-drustvo	komentar	13	30	https://vreme.com/komentar/nebulozni-govor-vlasti/	Gde se ne seti ranije nego baš na dan kada se obeležava ubistvo?		Gde se ne seti ranije nego baš na dan kada se obeležava ubistvo?
vre-4922837-014	vreme	4922837	kolumna	pol-drustvo	komentar	14	30	https://vreme.com/komentar/nebulozni-govor-vlasti/	Ali ni to ne uspeva da potre okolnost kako se odvija velika pljačka.		Ali ni to ne uspeva da potre okolnost kako se odvija velika pljačka.
vre-4922837-015	vreme	4922837	kolumna	pol-drustvo	komentar	15	30	https://vreme.com/komentar/nebulozni-govor-vlasti/	Drugim rečima, ne zna gde udara.		Drugim rečima, ne zna gde udara.
vre-4922837-016	vreme	4922837	kolumna	pol-drustvo	komentar	16	30	https://vreme.com/komentar/nebulozni-govor-vlasti/	On ponavlja sheme koje ni ranije nisu imale mnogo smisla, ali jesu pratile nekakvu logiku.		On ponavlja sheme koje ni ranije nisu imale mnogo smisla, ali jesu pratile nekakvu logiku.
vre-4922837-017	vreme	4922837	kolumna	pol-drustvo	komentar	17	30	https://vreme.com/komentar/nebulozni-govor-vlasti/	Sada nikakve logike više nema.		Sada nikakve logike više nema.
vre-4922837-018	vreme	4922837	kolumna	pol-drustvo	komentar	18	30	https://vreme.com/komentar/nebulozni-govor-vlasti/	Osloboditi batinaše koji su devojci slomili vilicu, reći da su studenti doturili benzin čoveku da se spali, ili da je obojena revolucija reakcija na njegovu veliku pobedu u UN gde nije uspeo da spreči izglasavanje Rezolucije – izraz je izgubljenosti, nemoći i iracionalnosti.		Osloboditi batinaše koji su devojci slomili vilicu, reći da su studenti doturili benzin čoveku da se spali, ili da je obojena revolucija reakcija na njegovu veliku pobedu u UN gde nije uspeo da spreči izglasavanje Rezolucije – izraz je izgubljenosti, nemoći i iracionalnosti.
vre-4918461-007	vreme	4918461	kolumna	pol-drustvo	komentar	7	31	https://vreme.com/komentar/vidovdan-dan-posle-studenti-hvala-i-nema-nazad/	Ali, pre nego što zaključimo da smo u pravu, moramo i da se zapitamo šta imamo od toga.		Ali, pre nego što zaključimo da smo u pravu, moramo i da se zapitamo šta imamo od toga.
vre-4918461-008	vreme	4918461	kolumna	pol-drustvo	komentar	8	31	https://vreme.com/komentar/vidovdan-dan-posle-studenti-hvala-i-nema-nazad/	Takođe, biti u pravu oko jednog detalja, može da znači da smo u krivu kad je reč o celoj slici.		Takođe, biti u pravu oko jednog detalja, može da znači da smo u krivu kad je reč o celoj slici.
vre-4918461-009	vreme	4918461	kolumna	pol-drustvo	komentar	9	31	https://vreme.com/komentar/vidovdan-dan-posle-studenti-hvala-i-nema-nazad/	Šira slika (mada ni to nije cela) je sledeća: studenti su protest zakazali na Vidovdan i rešili da do kraja iskoriste simboliku tog praznika, kosovskog mita i nacionalne svesti.		Šira slika (mada ni to nije cela) je sledeća: studenti su protest zakazali na Vidovdan i rešili da do kraja iskoriste simboliku tog praznika, kosovskog mita i nacionalne svesti.
vre-4918461-010	vreme	4918461	kolumna	pol-drustvo	komentar	10	31	https://vreme.com/komentar/vidovdan-dan-posle-studenti-hvala-i-nema-nazad/	To su sve pojmovi ovoj autorki prilično daleki, ali ne i neprijateljski.		To su sve pojmovi ovoj autorki prilično daleki, ali ne i neprijateljski.
vre-4918461-011	vreme	4918461	kolumna	pol-drustvo	komentar	11	31	https://vreme.com/komentar/vidovdan-dan-posle-studenti-hvala-i-nema-nazad/	Zašto nismo slušali studentkinju DUNP-a Eminu Spahić, koja je pre samo nedelju dana u Utisku nedelje rekla da Vidovdan za nju nema simboliku kakvu ima za većinski narod u Srbiji, ali da sada očekuje da ovaj datum dobije širu društvenu simboliku?		Zašto nismo slušali studentkinju DUNP-a Eminu Spahić, koja je pre samo nedelju dana u Utisku nedelje rekla da Vidovdan za nju nema simboliku kakvu ima za većinski narod u Srbiji, ali da sada očekuje da ovaj datum dobije širu društvenu simboliku?
vre-4918461-012	vreme	4918461	kolumna	pol-drustvo	komentar	12	31	https://vreme.com/komentar/vidovdan-dan-posle-studenti-hvala-i-nema-nazad/	Takođe, još veće pitanje jeste: da li mi zaista pričamo o dve nepomirljive ideologije?		Takođe, još veće pitanje jeste: da li mi zaista pričamo o dve nepomirljive ideologije?
vre-4918461-013	vreme	4918461	kolumna	pol-drustvo	komentar	13	31	https://vreme.com/komentar/vidovdan-dan-posle-studenti-hvala-i-nema-nazad/	Šta ako ova generacija predvodnika i predvodnica bunta ima novo čitanje naših starih podela, šta ako su ih pomirili, a mi nismo primetili?		Šta ako ova generacija predvodnika i predvodnica bunta ima novo čitanje naših starih podela, šta ako su ih pomirili, a mi nismo primetili?
vre-4918461-014	vreme	4918461	kolumna	pol-drustvo	komentar	14	31	https://vreme.com/komentar/vidovdan-dan-posle-studenti-hvala-i-nema-nazad/	Hajde da stanemo sad sa pitanjima i da pogledamo malo odgovore, to jest, ono oko čega nema dileme.		Hajde da stanemo sad sa pitanjima i da pogledamo malo odgovore, to jest, ono oko čega nema dileme.
vre-4929804-001	vreme	4929804	kolumna	pol-drustvo	komentar	1	19	https://vreme.com/komentar/patriote-cetke-u-ruke/	Stanovnicima novosadskog naselja Liman zasmetala je crveno-plavo-bela boja naneta pre više godina na zgradama u kojima žive pa su hteli da ih prefarbaju.		Stanovnicima novosadskog naselja Liman zasmetala je crveno-plavo-bela boja naneta pre više godina na zgradama u kojima žive pa su hteli da ih prefarbaju.
vre-4929804-002	vreme	4929804	kolumna	pol-drustvo	komentar	2	19	https://vreme.com/komentar/patriote-cetke-u-ruke/	Patriotama iz Srpske napredne stranke, koji tu ne žive, to se nije svidelo pa su poslali ekipu sa kofama punim boje i četkama da se postara da boje srpske trobojke zasijaju jarko, najsjajnije.		Patriotama iz Srpske napredne stranke, koji tu ne žive, to se nije svidelo pa su poslali ekipu sa kofama punim boje i četkama da se postara da boje srpske trobojke zasijaju jarko, najsjajnije.
vre-4929804-003	vreme	4929804	kolumna	pol-drustvo	komentar	3	19	https://vreme.com/komentar/patriote-cetke-u-ruke/	Došlo je do koškanja i omanjih fizičkih razračunavanja između naprednjačkih građana i onih koji to nisu.		Došlo je do koškanja i omanjih fizičkih razračunavanja između naprednjačkih građana i onih koji to nisu.
vre-4929804-004	vreme	4929804	kolumna	pol-drustvo	komentar	4	19	https://vreme.com/komentar/patriote-cetke-u-ruke/	Odlučan odred jurišnika Srpske napredne stranke odneo je veliku pobedu nad „antisrbima“.		Odlučan odred jurišnika Srpske napredne stranke odneo je veliku pobedu nad „antisrbima“.
vre-4929804-005	vreme	4929804	kolumna	pol-drustvo	komentar	5	19	https://vreme.com/komentar/patriote-cetke-u-ruke/	I eto povoda da se u sve uključi predsednik Republike i poruči „blokaderima-teroristima“ da će od sada nailaziti na otpor „pristojnih“ građana, tj. funkcionera i aktivista SNS-a, praćenih onim nabildovanim likovima, gde god da blokiraju i ugrožavaju Srbiju i srpstvo, tj. njega.		I eto povoda da se u sve uključi predsednik Republike i poruči „blokaderima-teroristima“ da će od sada nailaziti na otpor „pristojnih“ građana, tj. funkcionera i aktivista SNS-a, praćenih onim nabildovanim likovima, gde god da blokiraju i ugrožavaju Srbiju i srpstvo, tj. njega.
vre-4929804-006	vreme	4929804	kolumna	pol-drustvo	komentar	6	19	https://vreme.com/komentar/patriote-cetke-u-ruke/	„Rodoljubi su ponovo vratili tu (Liman 4) crveno, plavo, belo znamenje“, objašnjavao je Vučić na Pinku.		„Rodoljubi su ponovo vratili tu (Liman 4) crveno, plavo, belo znamenje“, objašnjavao je Vučić na Pinku.
vre-4929804-007	vreme	4929804	kolumna	pol-drustvo	komentar	7	19	https://vreme.com/komentar/patriote-cetke-u-ruke/	I nisu se, ti rodoljubi, uplašili „njih“, antidržavnih antisrba koji „ništa ne mrze tako kao srpsku trobojku“.		I nisu se, ti rodoljubi, uplašili „njih“, antidržavnih antisrba koji „ništa ne mrze tako kao srpsku trobojku“.
vre-4929804-008	vreme	4929804	kolumna	pol-drustvo	komentar	8	19	https://vreme.com/komentar/patriote-cetke-u-ruke/	Niko ih se više ne plaši, poručio je čovek sa predsedničkim mandatom, pa neka se ubuduće pripreme za obračune gde god da se pojave da ruše državu.		Niko ih se više ne plaši, poručio je čovek sa predsedničkim mandatom, pa neka se ubuduće pripreme za obračune gde god da se pojave da ruše državu.
vre-4930037-011	vreme	4930037	kolumna	pol-drustvo	komentar	11	33	https://vreme.com/komentar/hleba-i-igara-to-jest-marzi-i-trobojki/	Potez je to kojim Vučić konačno priznaje da su priče o „ekonomskom tigru“, „najvećem rastu“ i „nikad većim platama“ bile samo lagarije.		Potez je to kojim Vučić konačno priznaje da su priče o „ekonomskom tigru“, „najvećem rastu“ i „nikad većim platama“ bile samo lagarije.
vre-4930037-012	vreme	4930037	kolumna	pol-drustvo	komentar	12	33	https://vreme.com/komentar/hleba-i-igara-to-jest-marzi-i-trobojki/	Da nisu, zašto bi sad hitao da spašava narod od cena i pomogne mu da „pregura“ jesen?		Da nisu, zašto bi sad hitao da spašava narod od cena i pomogne mu da „pregura“ jesen?
vre-4930037-013	vreme	4930037	kolumna	pol-drustvo	komentar	13	33	https://vreme.com/komentar/hleba-i-igara-to-jest-marzi-i-trobojki/	U vrh glave je moguće kratkoročno propisivanje cena pojedinih artikala, pre nego što marketi i dobavljači nađu način da opet deru narod.		U vrh glave je moguće kratkoročno propisivanje cena pojedinih artikala, pre nego što marketi i dobavljači nađu način da opet deru narod.
vre-4930037-014	vreme	4930037	kolumna	pol-drustvo	komentar	14	33	https://vreme.com/komentar/hleba-i-igara-to-jest-marzi-i-trobojki/	Dok to „pojeftinjenje“ traje, možda će biti izbora.		Dok to „pojeftinjenje“ traje, možda će biti izbora.
vre-4930037-015	vreme	4930037	kolumna	pol-drustvo	komentar	15	33	https://vreme.com/komentar/hleba-i-igara-to-jest-marzi-i-trobojki/	Ali to nikoga neće zavarati.		Ali to nikoga neće zavarati.
vre-4930037-016	vreme	4930037	kolumna	pol-drustvo	komentar	16	33	https://vreme.com/komentar/hleba-i-igara-to-jest-marzi-i-trobojki/	Na Limanu, pak, traje rat krečenjem.		Na Limanu, pak, traje rat krečenjem.
vre-4930037-017	vreme	4930037	kolumna	pol-drustvo	komentar	17	33	https://vreme.com/komentar/hleba-i-igara-to-jest-marzi-i-trobojki/	Demonstracija domoljublja nikad nije bila jadnija, svela se na poluusmene mladiće prekrivene farbom.		Demonstracija domoljublja nikad nije bila jadnija, svela se na poluusmene mladiće prekrivene farbom.
vre-4930037-018	vreme	4930037	kolumna	pol-drustvo	komentar	18	33	https://vreme.com/komentar/hleba-i-igara-to-jest-marzi-i-trobojki/	To režimu ništa ne smeta da građane koji misle da fasade treba da liče na fasade naziva svakojakim imenima.		To režimu ništa ne smeta da građane koji misle da fasade treba da liče na fasade naziva svakojakim imenima.
vre-4931176-024	vreme	4931176	kolumna	pol-drustvo	komentar	24	35	https://vreme.com/komentar/mup-srbije-d-o-o-privatno-obezbedjenje-za-batinase/	U to spada i registriranje uspona i proklizavanja kadrova iz podzemlja.		U to spada i registriranje uspona i proklizavanja kadrova iz podzemlja.
vre-4931176-025	vreme	4931176	kolumna	pol-drustvo	komentar	25	35	https://vreme.com/komentar/mup-srbije-d-o-o-privatno-obezbedjenje-za-batinase/	Što se njih tiče, Vučić im je zaista omogućio zlatno doba.		Što se njih tiče, Vučić im je zaista omogućio zlatno doba.
vre-4931176-026	vreme	4931176	kolumna	pol-drustvo	komentar	26	35	https://vreme.com/komentar/mup-srbije-d-o-o-privatno-obezbedjenje-za-batinase/	Ivica Dačić je tu tužni pozornik koji je pristao da bude sve što hoće familija, uža i šira.		Ivica Dačić je tu tužni pozornik koji je pristao da bude sve što hoće familija, uža i šira.
vre-4931176-027	vreme	4931176	kolumna	pol-drustvo	komentar	27	35	https://vreme.com/komentar/mup-srbije-d-o-o-privatno-obezbedjenje-za-batinase/	Zapjeva kad mu neki njen član da napojnicu, nije ni mala.		Zapjeva kad mu neki njen član da napojnicu, nije ni mala.
vre-4931176-028	vreme	4931176	kolumna	pol-drustvo	komentar	28	35	https://vreme.com/komentar/mup-srbije-d-o-o-privatno-obezbedjenje-za-batinase/	U suprotnom, valjda bi dao ostavku.		U suprotnom, valjda bi dao ostavku.
vre-4931176-029	vreme	4931176	kolumna	pol-drustvo	komentar	29	35	https://vreme.com/komentar/mup-srbije-d-o-o-privatno-obezbedjenje-za-batinase/	Ovo vrijedi podjednako za kompletan policijski vrh na čelu sa direktorom Draganom Vasiljevićem.		Ovo vrijedi podjednako za kompletan policijski vrh na čelu sa direktorom Draganom Vasiljevićem.
vre-4931176-030	vreme	4931176	kolumna	pol-drustvo	komentar	30	35	https://vreme.com/komentar/mup-srbije-d-o-o-privatno-obezbedjenje-za-batinase/	Čak i ovakva Vlada i Skupština čist su višak, nešto što postoji čisto iz formalnih razloga.		Čak i ovakva Vlada i Skupština čist su višak, nešto što postoji čisto iz formalnih razloga.
vre-4931176-031	vreme	4931176	kolumna	pol-drustvo	komentar	31	35	https://vreme.com/komentar/mup-srbije-d-o-o-privatno-obezbedjenje-za-batinase/	Poput borbe protiv kriminala i korupcije, na primjer.		Poput borbe protiv kriminala i korupcije, na primjer.
