sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text
rts-5863565-037	rts	5863565	kolumna	pol-drustvo	Smatracnica	37	47	https://www.rts.rs/vesti/smatracnica/5863565/zima-sneg-.html	S čuđenjem bi verovatno pratili i način na koji se komunalne službe bave čišćenjem snega uprkos savremenoj mehanizaciji i povezanosti o kojoj su oni samo mogli da sanjaju.
rts-5645158-003	rts	5645158	kolumna	pol-drustvo	Smatracnica	3	27	https://www.rts.rs/vesti/smatracnica/5645158/zoran-stanojevic-u-medijima-u-kojima-politicari-biraju-novinare-ja-nemam-sta-da-trazim.html	Takoreći tri ili četiri na jedan, mada je tema bila kakav nam je javni servis potreban.
rts-5645158-004	rts	5645158	kolumna	pol-drustvo	Smatracnica	4	27	https://www.rts.rs/vesti/smatracnica/5645158/zoran-stanojevic-u-medijima-u-kojima-politicari-biraju-novinare-ja-nemam-sta-da-trazim.html	Iako su me mnogi prijatelji i kolege odgovarali od toga pristao sam da dođem zbog odlične saradnje koju imaju RTS i FDU, ali i zbog toga što je dekan FDU nekoliko dana ranije gostovao u emisiji koju vodim .
rts-5645158-005	rts	5645158	kolumna	pol-drustvo	Smatracnica	5	27	https://www.rts.rs/vesti/smatracnica/5645158/zoran-stanojevic-u-medijima-u-kojima-politicari-biraju-novinare-ja-nemam-sta-da-trazim.html	Prihvatio sam sve što je moderator panela zamislio, nisam postavljao nikakve uslove, složio sam se i da se iz snimljenog panela izvlače fragmenti ili rilsovi za društvene mreže odnosno da se moje reči vade iz konteksta.
rts-5645158-006	rts	5645158	kolumna	pol-drustvo	Smatracnica	6	27	https://www.rts.rs/vesti/smatracnica/5645158/zoran-stanojevic-u-medijima-u-kojima-politicari-biraju-novinare-ja-nemam-sta-da-trazim.html	"Dan pred panel moderator nas je obavestio da se razgovor otkazuje jer ""studentski plenum nije usaglasio stav vezan za učesnika sa javnog servisa"" mada prethodno nisu imali zamerke i tribina je najavljena na društvenim mrežama."
rts-5645158-007	rts	5645158	kolumna	pol-drustvo	Smatracnica	7	27	https://www.rts.rs/vesti/smatracnica/5645158/zoran-stanojevic-u-medijima-u-kojima-politicari-biraju-novinare-ja-nemam-sta-da-trazim.html	I tako usamljen bio sam suvišan iako niko nije mogao da zna kakve bih stavove izneo.
rts-5645158-008	rts	5645158	kolumna	pol-drustvo	Smatracnica	8	27	https://www.rts.rs/vesti/smatracnica/5645158/zoran-stanojevic-u-medijima-u-kojima-politicari-biraju-novinare-ja-nemam-sta-da-trazim.html	Nisam planirao da se o tome uopšte oglašavam, ali me je iznenadio poziv novinara portala Nova da prokomentarišem učešće na tribini, odnosno tvit gospođe Tepić na tu temu .
rts-5645158-009	rts	5645158	kolumna	pol-drustvo	Smatracnica	9	27	https://www.rts.rs/vesti/smatracnica/5645158/zoran-stanojevic-u-medijima-u-kojima-politicari-biraju-novinare-ja-nemam-sta-da-trazim.html	Pogrešno sam pomislio da se interesuju za aktuelni događaj, nešto što je trebalo da se održi tog dana, a ne za tribinu od pre više od tri godine na koju sam gotovo zaboravio.
rts-5645158-010	rts	5645158	kolumna	pol-drustvo	Smatracnica	10	27	https://www.rts.rs/vesti/smatracnica/5645158/zoran-stanojevic-u-medijima-u-kojima-politicari-biraju-novinare-ja-nemam-sta-da-trazim.html	Odgovorio sam kratko i iskreno, da nisam video pomenuti tvit i da ja kao novinar ne debatujem sa političarima.
rts-5888434-013	rts	5888434	kolumna	svet	Smatracnica	13	39	https://www.rts.rs/vesti/smatracnica/5888434/rat-u-ukrajini-izbeglice.html	Moja baka, koja je proživela burni 20.
rts-5888434-014	rts	5888434	kolumna	svet	Smatracnica	14	39	https://www.rts.rs/vesti/smatracnica/5888434/rat-u-ukrajini-izbeglice.html	vek i Drugi svetski rat i koja je i sama bila aktivistkinja za prava starijih osoba, uvek me je podsećala da raseljavanje drugačije pogađa starije: teže je napustiti dom, sporije se prilagođavati, a gubici su dublji.
rts-5888434-015	rts	5888434	kolumna	svet	Smatracnica	15	39	https://www.rts.rs/vesti/smatracnica/5888434/rat-u-ukrajini-izbeglice.html	U Ukrajini to vidim svakog dana.
rts-5888434-016	rts	5888434	kolumna	svet	Smatracnica	16	39	https://www.rts.rs/vesti/smatracnica/5888434/rat-u-ukrajini-izbeglice.html	Mnogi stariji ljudi odbijaju da napuste područja u kojima se vode aktivna neprijateljstva jer se osećaju vezano za svoje domove, koji su možda generacijama u njihovoj porodici.
rts-5888434-017	rts	5888434	kolumna	svet	Smatracnica	17	39	https://www.rts.rs/vesti/smatracnica/5888434/rat-u-ukrajini-izbeglice.html	Ili moraju da brinu o ranjivim članovima porodice, da zaštite kućne ljubimce ili stoku, ili jednostavno ne mogu da podnesu da odu.
rts-5888434-018	rts	5888434	kolumna	svet	Smatracnica	18	39	https://www.rts.rs/vesti/smatracnica/5888434/rat-u-ukrajini-izbeglice.html	"""Radije bismo umrli ovde, gde su sahranjeni svi naši"", osećanje je koje često dele stanovnici zajednica na prvoj liniji."
rts-5888434-019	rts	5888434	kolumna	svet	Smatracnica	19	39	https://www.rts.rs/vesti/smatracnica/5888434/rat-u-ukrajini-izbeglice.html	Oni koji ipak pobegnu ostavljaju za sobom čitave živote i oslanjaju se na sopstvenu otpornost i snagu dok ponovo grade život drugde, uz podršku humanitarnih organizacija poput UNHCR-a, koje pomažu da se izbore, oporave i sačuvaju dostojanstvo.
rts-5888434-020	rts	5888434	kolumna	svet	Smatracnica	20	39	https://www.rts.rs/vesti/smatracnica/5888434/rat-u-ukrajini-izbeglice.html	Samo tokom protekle godine više od 250.000 stanovnika napustilo je istočnu Donjecku oblast, koja je u fokusu kontinuirane ruske ofanzive, dok se evakuacije nastavljaju i u susednim oblastima Dnjepropetrovskoj, Harkovskoj, Sumskoj i Zaporoškoj.
rts-5521199-026	rts	5521199	kolumna	svet	Smatracnica	26	67	https://www.rts.rs/vesti/smatracnica/5521199/sta-bi-klauzevic-rekao-o-ukrajinskom-napadu-na-kursku-oblast.html	Imajući u vidu njegov naglasak na broju vojnika, teško je zamisliti da bi on podržao upad Ukrajine u Rusiju.
rts-5521199-027	rts	5521199	kolumna	svet	Smatracnica	27	67	https://www.rts.rs/vesti/smatracnica/5521199/sta-bi-klauzevic-rekao-o-ukrajinskom-napadu-na-kursku-oblast.html	godine ukrajinska vojska je nadmašila sva prvobitna očekivanj, ali to ne bi trebalo da prikrije činjenicu da je Ukrajina bila i da će ostati slabiji učesnik u sukobu koji se suprotstavlja svom glomaznijem susedu sa značajnijim resursima.
rts-5521199-028	rts	5521199	kolumna	svet	Smatracnica	28	67	https://www.rts.rs/vesti/smatracnica/5521199/sta-bi-klauzevic-rekao-o-ukrajinskom-napadu-na-kursku-oblast.html	Slabija je po svim parametrima i jednostavno se mora ponašati u skladu sa tim rekli bi čuveni vojni mislioci.
rts-5521199-029	rts	5521199	kolumna	svet	Smatracnica	29	67	https://www.rts.rs/vesti/smatracnica/5521199/sta-bi-klauzevic-rekao-o-ukrajinskom-napadu-na-kursku-oblast.html	Tom logikom, strategijska logika podstiče Kijev da obustavi operaciju u Kurskoj oblasti i konsoliduje oskudne snage i resurse za odbranu onoga što je najvažnije.
rts-5521199-030	rts	5521199	kolumna	svet	Smatracnica	30	67	https://www.rts.rs/vesti/smatracnica/5521199/sta-bi-klauzevic-rekao-o-ukrajinskom-napadu-na-kursku-oblast.html	Istorija ponekad nudi lekcije iz prošlosti, a ofanziva u pravcu Kurska podseća na sličan hrabar potez Izraela u Jom Kipur ratu 1973.
rts-5521199-031	rts	5521199	kolumna	svet	Smatracnica	31	67	https://www.rts.rs/vesti/smatracnica/5521199/sta-bi-klauzevic-rekao-o-ukrajinskom-napadu-na-kursku-oblast.html	u kome je Izrael u početku bio u defanzivi, nakon što je prethodno iznenađen istovremenom invazijom i sa severa i sa juga.
rts-5521199-032	rts	5521199	kolumna	svet	Smatracnica	32	67	https://www.rts.rs/vesti/smatracnica/5521199/sta-bi-klauzevic-rekao-o-ukrajinskom-napadu-na-kursku-oblast.html	Na najsvetiji jevrejski praznik, sirijski tenkovi su se spustili sa Golanske visoravni, dok je koordinisani napad Egipćana na Sinajsku pustinju iznenadio Izraelce.
rts-5521199-033	rts	5521199	kolumna	svet	Smatracnica	33	67	https://www.rts.rs/vesti/smatracnica/5521199/sta-bi-klauzevic-rekao-o-ukrajinskom-napadu-na-kursku-oblast.html	Arapi su u početku značajno napredovali, a Izrael nikada u mnogobrojnim ratovima koji su vođeni protiv njega nije bio u većoj opasnosti.
rts-6034951-000	rts	6034951	vest	pol-drustvo	Politika	0	8	https://www.rts.rs/vesti/politika/6034951/ivica-dacic-srbija-bosna-hercegovina.html	Dačić je na Instagramu , komentarišući izjave predstavnika zemalja regiona povodom sahrane generala Ratka Mladića, naveo da je licemerno da Srbiju napadaju oni koji podržavaju ustaške zločine, mudžahedine i albanske teroriste.
rts-6034951-001	rts	6034951	vest	pol-drustvo	Politika	1	8	https://www.rts.rs/vesti/politika/6034951/ivica-dacic-srbija-bosna-hercegovina.html	"""Srbija polazi od svog prirodnog prava da štiti svoje nacionalne interese."
rts-6034951-002	rts	6034951	vest	pol-drustvo	Politika	2	8	https://www.rts.rs/vesti/politika/6034951/ivica-dacic-srbija-bosna-hercegovina.html	To ruši priču o unapred smišljenom scenariju o krivici našeg naroda i države.
rts-6034951-003	rts	6034951	vest	pol-drustvo	Politika	3	8	https://www.rts.rs/vesti/politika/6034951/ivica-dacic-srbija-bosna-hercegovina.html	"Nije samo licemerno da Srbiju napadaju oni koji podržavaju ustaške zločine, mudžahedine i albanske teroriste, nego je krajnje ozbiljno da to postaje zvanični narativ i politika"", naveo je Dačić."
rts-6034951-004	rts	6034951	vest	pol-drustvo	Politika	4	8	https://www.rts.rs/vesti/politika/6034951/ivica-dacic-srbija-bosna-hercegovina.html	Naglasio je da je njegova podrška državnoj politici Srbije van svakog stranačkog interesa ili izborne kalkulacije, ističući da je Srbija samo jedna i nema alternativu.
rts-6034951-005	rts	6034951	vest	pol-drustvo	Politika	5	8	https://www.rts.rs/vesti/politika/6034951/ivica-dacic-srbija-bosna-hercegovina.html	"""I zato dajem ne samo podršku, nego i sam aktivno učestvujem u njenoj odbrani."
rts-6034951-006	rts	6034951	vest	pol-drustvo	Politika	6	8	https://www.rts.rs/vesti/politika/6034951/ivica-dacic-srbija-bosna-hercegovina.html	"Zajedno smo jači, da složno i čvrsto poručimo: Dalje ruke od Srbije"", naveo je Dačić."
rts-6034951-007	rts	6034951	vest	pol-drustvo	Politika	7	8	https://www.rts.rs/vesti/politika/6034951/ivica-dacic-srbija-bosna-hercegovina.html	Ministar spoljnih poslova Bosne i Hercegovine Elmedin Konaković na konferenciji za novinare organizovanoj povodom današnje sahrane generala Ratka Mladića izjavio je, da bi da ima nadležnost, prekinuo sve diplomatske odnose sa Srbijom , tvrdeći da predsednik Srbije krši zakon svoje zemlje.
rts-6037294-016	rts	6037294	vest	pol-drustvo	Politika	16	26	https://www.rts.rs/vesti/politika/6037294/poziv-iz-sarajeva-na-ukidanje-rs-i-suspenziju-specijalnih-veza-sa-srbijom-ostre-reakcije-beograda-i-banjaluke.html	"""Bosna i Hercegovina se gotovo raspada kao leš koji je nemoguće sastaviti, a oni mogu svojim nameštenim sudovima da proganjaju"", navodi Dodik."
rts-6037294-017	rts	6037294	vest	pol-drustvo	Politika	17	26	https://www.rts.rs/vesti/politika/6037294/poziv-iz-sarajeva-na-ukidanje-rs-i-suspenziju-specijalnih-veza-sa-srbijom-ostre-reakcije-beograda-i-banjaluke.html	Istovremeno, 14 poslanika Predstavničkog doma Parlamentarne skupštine BiH uputilo je inicijativu na više od 800 adresa u Evropi, Sjedinjenim Državama i Ujedinjenom Kraljevstvu.
rts-6037294-018	rts	6037294	vest	pol-drustvo	Politika	18	26	https://www.rts.rs/vesti/politika/6037294/poziv-iz-sarajeva-na-ukidanje-rs-i-suspenziju-specijalnih-veza-sa-srbijom-ostre-reakcije-beograda-i-banjaluke.html	Traže hitno preispitivanje i privremenu suspenziju Sporazuma o specijalnim i paralelnim odnosima Srbije i Republike Srpske.
rts-6037294-019	rts	6037294	vest	pol-drustvo	Politika	19	26	https://www.rts.rs/vesti/politika/6037294/poziv-iz-sarajeva-na-ukidanje-rs-i-suspenziju-specijalnih-veza-sa-srbijom-ostre-reakcije-beograda-i-banjaluke.html	Kao razlog navode da se njime ugrožava suverenitet BiH i negiranje presude međunarodnih sudova.
rts-6037294-020	rts	6037294	vest	pol-drustvo	Politika	20	26	https://www.rts.rs/vesti/politika/6037294/poziv-iz-sarajeva-na-ukidanje-rs-i-suspenziju-specijalnih-veza-sa-srbijom-ostre-reakcije-beograda-i-banjaluke.html	"""Pa mi imamo najspecijalnije veze sa Srbijom, koje ne mogu nikakavim aktom da budu srušene, a kamoli nekom inicijativom."
rts-6037294-021	rts	6037294	vest	pol-drustvo	Politika	21	26	https://www.rts.rs/vesti/politika/6037294/poziv-iz-sarajeva-na-ukidanje-rs-i-suspenziju-specijalnih-veza-sa-srbijom-ostre-reakcije-beograda-i-banjaluke.html	Pa to će nas samo naterati još više da se povežemo.
rts-6037294-022	rts	6037294	vest	pol-drustvo	Politika	22	26	https://www.rts.rs/vesti/politika/6037294/poziv-iz-sarajeva-na-ukidanje-rs-i-suspenziju-specijalnih-veza-sa-srbijom-ostre-reakcije-beograda-i-banjaluke.html	"Videćete samo kako to izgleda"", ističe Dodik."
rts-6037294-023	rts	6037294	vest	pol-drustvo	Politika	23	26	https://www.rts.rs/vesti/politika/6037294/poziv-iz-sarajeva-na-ukidanje-rs-i-suspenziju-specijalnih-veza-sa-srbijom-ostre-reakcije-beograda-i-banjaluke.html	Savo Minić, predsednik Vlade Republike Srpske, navodi da oni pričaju da žele da suspenduju odnose.
rts-6035638-026	rts	6035638	vest	pol-drustvo	Politika	26	122	https://www.rts.rs/vesti/politika/6035638/izbori-izmedju-dve-kule--ide-li-srbija-ka-referendumskoj-atmosferi.html	"""Za većinu građana izbori će biti onakvi i rezultati onakvi kakvi budu."
rts-6035638-027	rts	6035638	vest	pol-drustvo	Politika	27	122	https://www.rts.rs/vesti/politika/6035638/izbori-izmedju-dve-kule--ide-li-srbija-ka-referendumskoj-atmosferi.html	Mi zaista nikada nismo imali problem sa brojanjem glasova.
rts-6035638-028	rts	6035638	vest	pol-drustvo	Politika	28	122	https://www.rts.rs/vesti/politika/6035638/izbori-izmedju-dve-kule--ide-li-srbija-ka-referendumskoj-atmosferi.html	"Uvek su primedbe bile vezane za izborni proces"", rekao je Vuletić."
rts-6035638-029	rts	6035638	vest	pol-drustvo	Politika	29	122	https://www.rts.rs/vesti/politika/6035638/izbori-izmedju-dve-kule--ide-li-srbija-ka-referendumskoj-atmosferi.html	Smatra da je šteta što u prethodnih više od godinu dana nije bilo razgovora o izbornim uslovima.
rts-6035638-030	rts	6035638	vest	pol-drustvo	Politika	30	122	https://www.rts.rs/vesti/politika/6035638/izbori-izmedju-dve-kule--ide-li-srbija-ka-referendumskoj-atmosferi.html	"""Imali smo više od godinu dana vremena da se sedne, ne da se sada nekakve tenzije smiruju, nego upravo da se dođe do toga koji su to izborni uslovi koji će manje-više odgovarati svima"", naglasio je Vuletić."
rts-6035638-031	rts	6035638	vest	pol-drustvo	Politika	31	122	https://www.rts.rs/vesti/politika/6035638/izbori-izmedju-dve-kule--ide-li-srbija-ka-referendumskoj-atmosferi.html	Očekuje da bi pojedine grupe mogle da pokušaju da izazovu nemire na izborni dan, naročito kada počnu da pristižu prve procene rezultata, ali ne veruje da bi to moglo suštinski da utiče na ishod izbora.
rts-6035638-032	rts	6035638	vest	pol-drustvo	Politika	32	122	https://www.rts.rs/vesti/politika/6035638/izbori-izmedju-dve-kule--ide-li-srbija-ka-referendumskoj-atmosferi.html	"""Pretpostavljam da će biti pokušaja da se unese nekakav nemir, ali, opet kažem, nekako verujem u zdrav razum naših građana"", poručio je Vuletić."
rts-6035638-033	rts	6035638	vest	pol-drustvo	Politika	33	122	https://www.rts.rs/vesti/politika/6035638/izbori-izmedju-dve-kule--ide-li-srbija-ka-referendumskoj-atmosferi.html	Govoreći o tome zbog čega nije došlo do razgovora o izbornim uslovima, Vuletić je naveo dva problema.
rts-6035082-000	rts	6035082	vest	pol-drustvo	Politika	0	9	https://www.rts.rs/vesti/politika/6035082/ursula-fon-der-lajen-ratko-mladic-sahrana-sokantne-slike.html	"Ursula fon der Lajen je na društvenoj mreži Iks napisala da slike iz Beograda, sa sahrane Ratka Mladića , pokazuju neuspeh u suočavanju sa ""mračnim poglavljem u nedavnoj evropskoj istoriji"" i da protivreče vrednostima koje podupiru put Srbije ka Evropskoj uniji."
rts-6035082-001	rts	6035082	vest	pol-drustvo	Politika	1	9	https://www.rts.rs/vesti/politika/6035082/ursula-fon-der-lajen-ratko-mladic-sahrana-sokantne-slike.html	"""Ratko Mladić je bio osuđeni ratni zločinac."
rts-6035082-002	rts	6035082	vest	pol-drustvo	Politika	2	9	https://www.rts.rs/vesti/politika/6035082/ursula-fon-der-lajen-ratko-mladic-sahrana-sokantne-slike.html	Bio je odgovoran za genocid, ratne zločine i zločine protiv čovečnosti.
rts-6035082-003	rts	6035082	vest	pol-drustvo	Politika	3	9	https://www.rts.rs/vesti/politika/6035082/ursula-fon-der-lajen-ratko-mladic-sahrana-sokantne-slike.html	Umro je dok je služio doživotnu kaznu za genocid u Srebrenici i druge zločine.
rts-6035082-004	rts	6035082	vest	pol-drustvo	Politika	4	9	https://www.rts.rs/vesti/politika/6035082/ursula-fon-der-lajen-ratko-mladic-sahrana-sokantne-slike.html	"Naše misli su sa svim žrtvama zločina počinjenih u zemljama bivše Jugoslavije"", napisala je Fon der Lajen."
rts-6035082-005	rts	6035082	vest	pol-drustvo	Politika	5	9	https://www.rts.rs/vesti/politika/6035082/ursula-fon-der-lajen-ratko-mladic-sahrana-sokantne-slike.html	Poruku iste sadržine je na Iksu objavio i predsednik Evropskog saveta Antonio Kosta.
rts-6035082-006	rts	6035082	vest	pol-drustvo	Politika	6	9	https://www.rts.rs/vesti/politika/6035082/ursula-fon-der-lajen-ratko-mladic-sahrana-sokantne-slike.html	Ratko Mladić preminuo je u pritvorskoj bolnici u Hagu 27.
rts-6035082-007	rts	6035082	vest	pol-drustvo	Politika	7	9	https://www.rts.rs/vesti/politika/6035082/ursula-fon-der-lajen-ratko-mladic-sahrana-sokantne-slike.html	avgusta, nakon što je Mehanizam u Hagu više puta odbio zahteve da bude pušten na lečenje u Srbiji.
rts-6033299-077	rts	6033299	vest	pol-drustvo	Politika	77	186	https://www.rts.rs/vesti/politika/6033299/aleksandar-vucic-zapadnobacki-okrug-branko-babic.html	Da, naravno, poštujemo tržište, da sve to ide, ali dolaze neka čudna vremena u kojima nije lako sve predvideti, i zato je važno da to radimo.
rts-6033299-078	rts	6033299	vest	pol-drustvo	Politika	78	186	https://www.rts.rs/vesti/politika/6033299/aleksandar-vucic-zapadnobacki-okrug-branko-babic.html	"Ali struja će nam biti najpotrebnija da bismo mogli da imamo što je moguće više fabrika inteligencije, odnosno data centara, i da rešavamo te probleme neuporedivo, neuporedivo efikasnije i brže nego što ih danas rešavamo"", istakao je Vučić."
rts-6033299-079	rts	6033299	vest	pol-drustvo	Politika	79	186	https://www.rts.rs/vesti/politika/6033299/aleksandar-vucic-zapadnobacki-okrug-branko-babic.html	Na pitanje da li će postojati neko ministarstvo koje Srbija do sada nije imala odgovorio je da neće ali da će biti mnogo onih koje je imala, a koje neće postojati ili će biti u okvirima nekih drugih ministarstava.
rts-6033299-080	rts	6033299	vest	pol-drustvo	Politika	80	186	https://www.rts.rs/vesti/politika/6033299/aleksandar-vucic-zapadnobacki-okrug-branko-babic.html	Vučić je, tokom obilaska domaćinstva Stanimirovića, rekao da Srbija izdvaja ogroman novac za subvencije za poljoprivredu i pozvao domaće privrednike da iskoriste taj novac.
rts-6033299-081	rts	6033299	vest	pol-drustvo	Politika	81	186	https://www.rts.rs/vesti/politika/6033299/aleksandar-vucic-zapadnobacki-okrug-branko-babic.html	"""Kada stranac dođe i zaposli 4.000 ljudi, naravno da će da dobije veliku subvenciju."
rts-6033299-082	rts	6033299	vest	pol-drustvo	Politika	82	186	https://www.rts.rs/vesti/politika/6033299/aleksandar-vucic-zapadnobacki-okrug-branko-babic.html	Ali vam onda taj grad živi od toga, kao što vam je, recimo, Kromberg–Šubert.
rts-6033299-083	rts	6033299	vest	pol-drustvo	Politika	83	186	https://www.rts.rs/vesti/politika/6033299/aleksandar-vucic-zapadnobacki-okrug-branko-babic.html	"To pripada tim ljudima, to smo mi uspeli da obezbedimo kroz naplatu poreza, dobrim stanjem javnih finansija, i to ljudi treba da koriste"", rekao je Vučić."
rts-6033299-084	rts	6033299	vest	pol-drustvo	Politika	84	186	https://www.rts.rs/vesti/politika/6033299/aleksandar-vucic-zapadnobacki-okrug-branko-babic.html	Dodao je da je cilj Srbije da ljudi ostanu na svojim imanjima i da se gazdinstva, kao što je gazdinstvo Stanimirovića, nastave.
rts-6037180-008	rts	6037180	vest	pol-drustvo	Politika	8	32	https://www.rts.rs/vesti/politika/6037180/aleksandar-vucic-beltalks-stopa-rasta-srbija.html	Niko se nije zapitao zašto su ti ljudi u tolikom broju, u ogromnom broju, dolazili na tu sahranu.
rts-6037180-009	rts	6037180	vest	pol-drustvo	Politika	9	32	https://www.rts.rs/vesti/politika/6037180/aleksandar-vucic-beltalks-stopa-rasta-srbija.html	"Reći ću vam jedan od glavnih razloga: zato što je ljudima dosta toga da budu ponižavani poslednjih 35 godina"", naveo je Vučić."
rts-6037180-010	rts	6037180	vest	pol-drustvo	Politika	10	32	https://www.rts.rs/vesti/politika/6037180/aleksandar-vucic-beltalks-stopa-rasta-srbija.html	Ukazao je da su Srbi bili jedini narod koji nije želeo da se otcepi od Jugoslavije, a da su odjednom postali jedini krivci.
rts-6037180-011	rts	6037180	vest	pol-drustvo	Politika	11	32	https://www.rts.rs/vesti/politika/6037180/aleksandar-vucic-beltalks-stopa-rasta-srbija.html	"""Svi drugi su činili zločine nad Srbima, a Srbi nad drugima."
rts-6037180-012	rts	6037180	vest	pol-drustvo	Politika	12	32	https://www.rts.rs/vesti/politika/6037180/aleksandar-vucic-beltalks-stopa-rasta-srbija.html	"Ali uvek je bilo tako da su samo Srbi, ne samo optuživani i procesuirani, već su samo protiv njih donošene presude i samo su Srbi na kraju osuđivani na zatvorske kazne, a ne drugi"", ukazao je Vučić."
rts-6037180-013	rts	6037180	vest	pol-drustvo	Politika	13	32	https://www.rts.rs/vesti/politika/6037180/aleksandar-vucic-beltalks-stopa-rasta-srbija.html	Naveo je da može da razume emocije naroda, ali je istakao i da nije zadovoljan kad su emocije na tako visokom nivou.
rts-6037180-014	rts	6037180	vest	pol-drustvo	Politika	14	32	https://www.rts.rs/vesti/politika/6037180/aleksandar-vucic-beltalks-stopa-rasta-srbija.html	"""Zato sam pre dva ili tri dana rekao svom narodu: moramo da zaboravimo sve, moramo da budemo potpuno fokusirani na naš ekonomski rast."
rts-6037180-015	rts	6037180	vest	pol-drustvo	Politika	15	32	https://www.rts.rs/vesti/politika/6037180/aleksandar-vucic-beltalks-stopa-rasta-srbija.html	Ne trebaju nam nikakvi ratovi, ne treba nam 'drugo poluvreme'.
rts-6036162-000	rts	6036162	vest	pol-drustvo	Politika	0	8	https://www.rts.rs/vesti/politika/6036162/pups-i-radnicka-partija-ce-na-izborima-ucestvovati-na-listi-aleksandar-vucic---ujedinjena-srbija.html	U saopštenju PUPS-a je navedeno da su svi opštinski i gradski odbori te partije širom Srbije spremni akciono, organizaciono i kadrovski da na predstojećim vanrednim parlamentarnim izborima čuvaju, štite i brane interese i penzionera, poljoprivrednika i proletera.
rts-6036162-001	rts	6036162	vest	pol-drustvo	Politika	1	8	https://www.rts.rs/vesti/politika/6036162/pups-i-radnicka-partija-ce-na-izborima-ucestvovati-na-listi-aleksandar-vucic---ujedinjena-srbija.html	"""PUPS će bezrezervno podržati Aleksandra Vučića za budućeg predsednika Vlade Republike Srbije"", ističe se u saopštenju."
rts-6036162-002	rts	6036162	vest	pol-drustvo	Politika	2	8	https://www.rts.rs/vesti/politika/6036162/pups-i-radnicka-partija-ce-na-izborima-ucestvovati-na-listi-aleksandar-vucic---ujedinjena-srbija.html	Dodaje se da su imperativ za PUPS socijalno odgovorna i ekonomski snažna Republika Srbija, dijalog umesto paralelnih monologa, međusobno poštovanje i međugeneracijska solidarnost, uz očuvanje vitalnih državnih i nacionalnih interesa.
rts-6036162-003	rts	6036162	vest	pol-drustvo	Politika	3	8	https://www.rts.rs/vesti/politika/6036162/pups-i-radnicka-partija-ce-na-izborima-ucestvovati-na-listi-aleksandar-vucic---ujedinjena-srbija.html	"""PUPS se posebno zalaže za očuvanje i svestrani razvoj sela Srbije, očekujući da će započeti preporod sela narednih godina biti nastavljen i jače i brže"", dodaje se u saopštenju."
rts-6036162-004	rts	6036162	vest	pol-drustvo	Politika	4	8	https://www.rts.rs/vesti/politika/6036162/pups-i-radnicka-partija-ce-na-izborima-ucestvovati-na-listi-aleksandar-vucic---ujedinjena-srbija.html	Radnička partija donela je odluku da na predstojećim parlamentarnim izborima učestvuje na listi „Ujedinjena Srbija“ i podrži Aleksandra Vučića za mandatara.
rts-6036162-005	rts	6036162	vest	pol-drustvo	Politika	5	8	https://www.rts.rs/vesti/politika/6036162/pups-i-radnicka-partija-ce-na-izborima-ucestvovati-na-listi-aleksandar-vucic---ujedinjena-srbija.html	„Učešćem na izborima na listi 'Ujedinjena Srbija' Radnička partija želi da obezbedi snažniji politički prostor za zastupanje interesa radnika i građana“, navedeno je u saopštenju te stranke.
rts-6036162-006	rts	6036162	vest	pol-drustvo	Politika	6	8	https://www.rts.rs/vesti/politika/6036162/pups-i-radnicka-partija-ce-na-izborima-ucestvovati-na-listi-aleksandar-vucic---ujedinjena-srbija.html	Dodaje se da je stav Radničke partije da pitanja rada, zarada, zaposlenosti, penzija i sigurnosti života moraju biti među prioritetima državne politike.
rts-6036162-007	rts	6036162	vest	pol-drustvo	Politika	7	8	https://www.rts.rs/vesti/politika/6036162/pups-i-radnicka-partija-ce-na-izborima-ucestvovati-na-listi-aleksandar-vucic---ujedinjena-srbija.html	Ta stranka navodi da će u narednom periodu insistirati na donošenju novog Zakona o radu, jačanju radničkih prava, sigurnosti zaposlenja, boljem položaju zaposlenih i zaštiti životnog standarda penzionera.
rts-6032680-001	rts	6032680	vest	pol-drustvo	Politika	1	10	https://www.rts.rs/vesti/politika/6032680/macut-obisao-radove-na-ekspu-2027-i-razgovarao-sa-logarom-o-saradnji-srbije-i-slovenije.html	Tokom posete gradilištu, premijer Macut sastao se i sa potpredsednikom Vlade Republike Slovenije i ministrom za privredu, rad i sport dr Anžeom Logarom, sa kojim je razgovarao o predstavljanju Slovenije na Ekspu 2027, kao i o mogućnostima za dalje jačanje saradnje dve zemlje.
rts-6032680-002	rts	6032680	vest	pol-drustvo	Politika	2	10	https://www.rts.rs/vesti/politika/6032680/macut-obisao-radove-na-ekspu-2027-i-razgovarao-sa-logarom-o-saradnji-srbije-i-slovenije.html	U razgovoru je posebna pažnja posvećena unapređenju privredne saradnje, povezivanju kompanija i institucija, razvoju inovacija i stvaranju novih poslovnih prilika.
rts-6032680-003	rts	6032680	vest	pol-drustvo	Politika	3	10	https://www.rts.rs/vesti/politika/6032680/macut-obisao-radove-na-ekspu-2027-i-razgovarao-sa-logarom-o-saradnji-srbije-i-slovenije.html	Sagovornici su ocenili da će Ekspo 2027 biti dobra prilika za dodatno povezivanje Srbije i Slovenije, predstavljanje njihovih potencijala i uspostavljanje novih poslovnih veza.
