sentence_id	label	nedoumica	napomena	annotator
n1i-901147-005	OBJ			Dimitrije Stanišić
n1i-901147-006	OBJ			Dimitrije Stanišić
n1i-746572-003	OBJ			Dimitrije Stanišić
n1i-746572-005	OBJ			Dimitrije Stanišić
n1i-746572-006	OBJ			Dimitrije Stanišić
n1i-746572-007	OBJ			Dimitrije Stanišić
n1i-746572-008	OBJ			Dimitrije Stanišić
n1i-746572-009	OBJ			Dimitrije Stanišić
n1i-746572-010	OBJ			Dimitrije Stanišić
n1i-837189-011	SUBJ			Dimitrije Stanišić
n1i-837189-012	OBJ			Dimitrije Stanišić
n1i-837189-013	OBJ			Dimitrije Stanišić
n1i-837189-015	OBJ			Dimitrije Stanišić
n1i-837189-016	OBJ			Dimitrije Stanišić
n1i-837189-017	OBJ			Dimitrije Stanišić
n1i-837189-018	OBJ			Dimitrije Stanišić
rts-5526817-040	OBJ			Dimitrije Stanišić
rts-5526817-041	OBJ			Dimitrije Stanišić
rts-5526817-042	SUBJ			Dimitrije Stanišić
rts-5526817-043	SUBJ			Dimitrije Stanišić
rts-5526817-044	SUBJ			Dimitrije Stanišić
rts-5526817-046	SUBJ			Dimitrije Stanišić
rts-5526817-047	SUBJ			Dimitrije Stanišić
rts-5617257-029	OBJ			Dimitrije Stanišić
rts-5617257-030	OBJ			Dimitrije Stanišić
rts-5617257-031	OBJ			Dimitrije Stanišić
rts-5617257-032	SUBJ			Dimitrije Stanišić
rts-5617257-034	SUBJ			Dimitrije Stanišić
rts-5617257-035	OBJ			Dimitrije Stanišić
rts-5617257-036	OBJ			Dimitrije Stanišić
rts-5922605-004	SUBJ			Dimitrije Stanišić
rts-5922605-005	SUBJ			Dimitrije Stanišić
rts-5922605-006	SUBJ			Dimitrije Stanišić
rts-5922605-008	SUBJ			Dimitrije Stanišić
rts-5888434-004	OBJ			Dimitrije Stanišić
rts-5888434-005	OBJ			Dimitrije Stanišić
rts-5888434-006	OBJ			Dimitrije Stanišić
rts-5888434-007	OBJ			Dimitrije Stanišić
rts-5888434-008	OBJ			Dimitrije Stanišić
rts-5888434-009	OBJ			Dimitrije Stanišić
rts-5888434-010	OBJ			Dimitrije Stanišić
rts-5521199-032	SUBJ			Dimitrije Stanišić
rts-5521199-033	SUBJ			Dimitrije Stanišić
rts-5521199-034	OBJ			Dimitrije Stanišić
rts-5521199-035	OBJ			Dimitrije Stanišić
rts-5521199-036	SUBJ			Dimitrije Stanišić
rts-5521199-037	OBJ			Dimitrije Stanišić
rts-5521199-038	SUBJ			Dimitrije Stanišić
rts-6034951-000	OBJ			Dimitrije Stanišić
rts-6034951-001	OBJ			Dimitrije Stanišić
rts-6034951-002	OBJ			Dimitrije Stanišić
rts-6034951-003	OBJ			Dimitrije Stanišić
rts-6034951-004	OBJ			Dimitrije Stanišić
rts-6034951-005	OBJ			Dimitrije Stanišić
rts-6034951-006	OBJ			Dimitrije Stanišić
rts-6037180-024	OBJ			Dimitrije Stanišić
rts-6037180-025	OBJ			Dimitrije Stanišić
rts-6037180-026	OBJ			Dimitrije Stanišić
rts-6037180-027	OBJ			Dimitrije Stanišić
rts-6037180-028	OBJ			Dimitrije Stanišić
rts-6037180-029	OBJ			Dimitrije Stanišić
rts-6037180-031	OBJ			Dimitrije Stanišić
rts-6032680-001	OBJ			Dimitrije Stanišić
rts-6032680-002	OBJ			Dimitrije Stanišić
rts-6032680-003	OBJ			Dimitrije Stanišić
rts-6032680-004	OBJ			Dimitrije Stanišić
rts-6032680-006	OBJ			Dimitrije Stanišić
rts-6032680-007	OBJ			Dimitrije Stanišić
rts-6032680-008	OBJ			Dimitrije Stanišić
rts-6035594-017	OBJ			Dimitrije Stanišić
rts-6035594-018	OBJ			Dimitrije Stanišić
rts-6035594-019	OBJ			Dimitrije Stanišić
rts-6035594-020	OBJ			Dimitrije Stanišić
rts-6035594-021	OBJ			Dimitrije Stanišić
rts-6035594-022	OBJ			Dimitrije Stanišić
rts-6035594-024	OBJ			Dimitrije Stanišić
rts-6032089-000	OBJ			Dimitrije Stanišić
rts-6032089-001	OBJ			Dimitrije Stanišić
rts-6032089-002	OBJ			Dimitrije Stanišić
rts-6032089-003	OBJ			Dimitrije Stanišić
rts-6032089-004	OBJ			Dimitrije Stanišić
rts-6032089-005	OBJ			Dimitrije Stanišić
rts-6032089-006	OBJ			Dimitrije Stanišić
rts-6032089-007	OBJ			Dimitrije Stanišić
rts-6030572-001	SUBJ			Dimitrije Stanišić
rts-6030572-003	OBJ			Dimitrije Stanišić
rts-6030572-004	OBJ			Dimitrije Stanišić
rts-6030572-005	SUBJ			Dimitrije Stanišić
rts-6030572-006	OBJ			Dimitrije Stanišić
rts-6030572-007	OBJ			Dimitrije Stanišić
rts-6030572-008	OBJ			Dimitrije Stanišić
rts-6027577-007	OBJ			Dimitrije Stanišić
rts-6027577-008	OBJ			Dimitrije Stanišić
rts-6027577-009	OBJ			Dimitrije Stanišić
rts-6027577-010	OBJ			Dimitrije Stanišić
rts-6027577-011	OBJ			Dimitrije Stanišić
rts-6027577-012	OBJ			Dimitrije Stanišić
rts-6027577-014	OBJ			Dimitrije Stanišić
dan-371249651231-040	SUBJ			Dimitrije Stanišić
dan-371249651231-041	SUBJ			Dimitrije Stanišić
dan-371249651231-042	SUBJ			Dimitrije Stanišić
dan-371249651231-044	SUBJ			Dimitrije Stanišić
dan-371249651231-045	SUBJ			Dimitrije Stanišić
dan-371249651231-046	SUBJ			Dimitrije Stanišić
dan-371249651231-047	SUBJ			Dimitrije Stanišić
dan-350606325793-015	OBJ	Y		Dimitrije Stanišić
dan-350606325793-016	SUBJ	Y		Dimitrije Stanišić
dan-350606325793-017	OBJ			Dimitrije Stanišić
dan-350606325793-018	OBJ			Dimitrije Stanišić
dan-350606325793-019	OBJ			Dimitrije Stanišić
dan-350606325793-020	OBJ			Dimitrije Stanišić
dan-350606325793-021	OBJ			Dimitrije Stanišić
dan-223022264918-003	OBJ			Dimitrije Stanišić
dan-223022264918-004	OBJ			Dimitrije Stanišić
dan-223022264918-005	OBJ			Dimitrije Stanišić
dan-223022264918-006	OBJ			Dimitrije Stanišić
dan-223022264918-007	OBJ			Dimitrije Stanišić
dan-223022264918-009	OBJ			Dimitrije Stanišić
dan-223022264918-010	OBJ			Dimitrije Stanišić
dan-221656367654-013	OBJ			Dimitrije Stanišić
dan-221656367654-014	OBJ			Dimitrije Stanišić
dan-221656367654-015	OBJ			Dimitrije Stanišić
dan-221656367654-016	OBJ			Dimitrije Stanišić
dan-221656367654-017	OBJ			Dimitrije Stanišić
dan-221656367654-019	OBJ			Dimitrije Stanišić
dan-221656367654-020	OBJ			Dimitrije Stanišić
dan-755167115591-013	OBJ			Dimitrije Stanišić
dan-755167115591-014	SUBJ			Dimitrije Stanišić
dan-755167115591-015	SUBJ			Dimitrije Stanišić
dan-755167115591-016	SUBJ			Dimitrije Stanišić
dan-755167115591-017	OBJ			Dimitrije Stanišić
dan-755167115591-018	SUBJ			Dimitrije Stanišić
dan-755167115591-020	SUBJ			Dimitrije Stanišić
dan-579711375602-014	SUBJ			Dimitrije Stanišić
dan-579711375602-015	SUBJ			Dimitrije Stanišić
dan-579711375602-016	SUBJ			Dimitrije Stanišić
dan-579711375602-017	SUBJ			Dimitrije Stanišić
dan-579711375602-018	SUBJ			Dimitrije Stanišić
dan-579711375602-019	SUBJ			Dimitrije Stanišić
dan-579711375602-020	SUBJ			Dimitrije Stanišić
dan-983130627570-006	SUBJ			Dimitrije Stanišić
dan-983130627570-007	SUBJ			Dimitrije Stanišić
dan-983130627570-008	SUBJ			Dimitrije Stanišić
dan-983130627570-009	OBJ			Dimitrije Stanišić
dan-983130627570-011	SUBJ			Dimitrije Stanišić
dan-983130627570-012	SUBJ			Dimitrije Stanišić
dan-983130627570-013	SUBJ			Dimitrije Stanišić
dan-837524141234-001	SUBJ			Dimitrije Stanišić
dan-837524141234-002	SUBJ			Dimitrije Stanišić
dan-837524141234-003	SUBJ			Dimitrije Stanišić
dan-837524141234-004	OBJ			Dimitrije Stanišić
dan-837524141234-005	SUBJ			Dimitrije Stanišić
dan-837524141234-006	SUBJ			Dimitrije Stanišić
dan-837524141234-007	SUBJ			Dimitrije Stanišić
dan-837524141234-008	SUBJ			Dimitrije Stanišić
dan-195060797729-006	OBJ			Dimitrije Stanišić
dan-195060797729-007	OBJ			Dimitrije Stanišić
dan-195060797729-008	SUBJ			Dimitrije Stanišić
dan-195060797729-009	SUBJ			Dimitrije Stanišić
dan-195060797729-010	OBJ			Dimitrije Stanišić
dan-195060797729-011	SUBJ			Dimitrije Stanišić
dan-195060797729-012	SUBJ			Dimitrije Stanišić
dan-960880264478-007	SUBJ			Dimitrije Stanišić
dan-960880264478-008	OBJ			Dimitrije Stanišić
dan-960880264478-009	SUBJ			Dimitrije Stanišić
dan-960880264478-010	SUBJ			Dimitrije Stanišić
dan-960880264478-012	SUBJ			Dimitrije Stanišić
dan-960880264478-013	SUBJ			Dimitrije Stanišić
dan-960880264478-014	SUBJ			Dimitrije Stanišić
dan-41978470888-000	OBJ			Dimitrije Stanišić
dan-41978470888-001	SUBJ			Dimitrije Stanišić
dan-41978470888-002	SUBJ			Dimitrije Stanišić
dan-41978470888-003	SUBJ			Dimitrije Stanišić
dan-510123298899-001	OBJ			Dimitrije Stanišić
dan-510123298899-002	OBJ			Dimitrije Stanišić
dan-510123298899-003	SUBJ			Dimitrije Stanišić
dan-510123298899-004	SUBJ			Dimitrije Stanišić
dan-510123298899-005	SUBJ			Dimitrije Stanišić
dan-510123298899-006	SUBJ			Dimitrije Stanišić
dan-510123298899-007	SUBJ			Dimitrije Stanišić
dan-419895962630-007	SUBJ			Dimitrije Stanišić
dan-419895962630-008	OBJ			Dimitrije Stanišić
dan-419895962630-009	SUBJ			Dimitrije Stanišić
dan-419895962630-010	SUBJ			Dimitrije Stanišić
dan-419895962630-011	OBJ			Dimitrije Stanišić
dan-419895962630-012	SUBJ			Dimitrije Stanišić
dan-419895962630-013	SUBJ			Dimitrije Stanišić
dan-760585665622-023	SUBJ			Dimitrije Stanišić
dan-760585665622-024	SUBJ			Dimitrije Stanišić
dan-760585665622-025	SUBJ			Dimitrije Stanišić
dan-760585665622-027	SUBJ			Dimitrije Stanišić
dan-760585665622-028	SUBJ			Dimitrije Stanišić
dan-760585665622-029	SUBJ			Dimitrije Stanišić
dan-760585665622-030	SUBJ			Dimitrije Stanišić
dan-349129965166-009	SUBJ			Dimitrije Stanišić
dan-349129965166-010	OBJ			Dimitrije Stanišić
dan-349129965166-011	SUBJ			Dimitrije Stanišić
dan-349129965166-012	SUBJ			Dimitrije Stanišić
dan-349129965166-013	SUBJ			Dimitrije Stanišić
dan-349129965166-014	SUBJ			Dimitrije Stanišić
dan-349129965166-015	SUBJ			Dimitrije Stanišić
dan-41704243850-001	OBJ			Dimitrije Stanišić
dan-41704243850-002	OBJ			Dimitrije Stanišić
dan-41704243850-003	SUBJ			Dimitrije Stanišić
dan-41704243850-004	SUBJ			Dimitrije Stanišić
dan-41704243850-005	SUBJ			Dimitrije Stanišić
dan-41704243850-006	SUBJ			Dimitrije Stanišić
bli-68156912677-053	SUBJ			Dimitrije Stanišić
bli-68156912677-054	SUBJ			Dimitrije Stanišić
bli-68156912677-055	SUBJ			Dimitrije Stanišić
bli-68156912677-056	SUBJ			Dimitrije Stanišić
bli-68156912677-057	SUBJ			Dimitrije Stanišić
bli-68156912677-059	SUBJ			Dimitrije Stanišić
bli-68156912677-060	SUBJ			Dimitrije Stanišić
dan-283305996123-001	OBJ			Dimitrije Stanišić
dan-283305996123-002	OBJ			Dimitrije Stanišić
dan-283305996123-003	OBJ			Dimitrije Stanišić
dan-283305996123-004	SUBJ			Dimitrije Stanišić
dan-283305996123-006	OBJ			Dimitrije Stanišić
dan-283305996123-007	OBJ			Dimitrije Stanišić
dan-283305996123-008	OBJ			Dimitrije Stanišić
dan-636811335761-000	OBJ			Dimitrije Stanišić
dan-636811335761-002	OBJ			Dimitrije Stanišić
dan-636811335761-003	OBJ			Dimitrije Stanišić
dan-636811335761-004	OBJ			Dimitrije Stanišić
dan-636811335761-005	OBJ			Dimitrije Stanišić
dan-636811335761-006	OBJ			Dimitrije Stanišić
dan-799233598578-020	SUBJ			Dimitrije Stanišić
dan-799233598578-021	SUBJ			Dimitrije Stanišić
dan-799233598578-022	SUBJ			Dimitrije Stanišić
dan-799233598578-023	SUBJ			Dimitrije Stanišić
dan-799233598578-024	SUBJ			Dimitrije Stanišić
dan-799233598578-025	SUBJ			Dimitrije Stanišić
dan-799233598578-026	SUBJ			Dimitrije Stanišić
bli-51675881736-032	OBJ			Dimitrije Stanišić
bli-51675881736-033	SUBJ			Dimitrije Stanišić
bli-51675881736-034	OBJ			Dimitrije Stanišić
bli-51675881736-035	OBJ			Dimitrije Stanišić
bli-51675881736-036	OBJ			Dimitrije Stanišić
bli-51675881736-038	OBJ			Dimitrije Stanišić
bli-51675881736-039	OBJ			Dimitrije Stanišić
dan-477652944950-000	OBJ			Dimitrije Stanišić
dan-477652944950-001	OBJ			Dimitrije Stanišić
dan-477652944950-003	SUBJ			Dimitrije Stanišić
dan-477652944950-004	OBJ			Dimitrije Stanišić
dan-477652944950-005	OBJ			Dimitrije Stanišić
dan-477652944950-006	OBJ			Dimitrije Stanišić
dan-477652944950-007	OBJ			Dimitrije Stanišić
dan-835985637654-000	OBJ			Dimitrije Stanišić
dan-835985637654-002	OBJ			Dimitrije Stanišić
dan-835985637654-003	OBJ			Dimitrije Stanišić
dan-473030740077-027	SUBJ			Dimitrije Stanišić
dan-473030740077-028	OBJ			Dimitrije Stanišić
dan-473030740077-029	OBJ			Dimitrije Stanišić
dan-473030740077-030	OBJ			Dimitrije Stanišić
dan-473030740077-031	OBJ			Dimitrije Stanišić
dan-473030740077-032	OBJ			Dimitrije Stanišić
dan-473030740077-033	OBJ			Dimitrije Stanišić
dan-950000478638-000	OBJ			Dimitrije Stanišić
dan-950000478638-001	OBJ			Dimitrije Stanišić
dan-950000478638-002	OBJ			Dimitrije Stanišić
dan-950000478638-003	OBJ			Dimitrije Stanišić
dan-950000478638-004	OBJ			Dimitrije Stanišić
dan-950000478638-005	OBJ			Dimitrije Stanišić
dan-950000478638-006	OBJ			Dimitrije Stanišić
dan-950000478638-007	OBJ			Dimitrije Stanišić
bli-7345015666-004	OBJ			Dimitrije Stanišić
bli-7345015666-005	OBJ			Dimitrije Stanišić
bli-7345015666-006	OBJ			Dimitrije Stanišić
bli-7345015666-007	SUBJ			Dimitrije Stanišić
bli-7345015666-008	OBJ			Dimitrije Stanišić
bli-7345015666-009	OBJ			Dimitrije Stanišić
bli-7345015666-010	OBJ			Dimitrije Stanišić
bli-10661856054-000	OBJ			Dimitrije Stanišić
bli-10661856054-001	OBJ			Dimitrije Stanišić
bli-10661856054-002	OBJ			Dimitrije Stanišić
bli-10661856054-003	OBJ			Dimitrije Stanišić
bli-18145131084-000	OBJ			Dimitrije Stanišić
bli-18145131084-001	OBJ			Dimitrije Stanišić
bli-18145131084-002	OBJ			Dimitrije Stanišić
bli-18145131084-003	OBJ			Dimitrije Stanišić
bli-18145131084-004	OBJ			Dimitrije Stanišić
bli-18145131084-005	OBJ			Dimitrije Stanišić
bli-18145131084-006	OBJ			Dimitrije Stanišić
bli-18145131084-007	OBJ			Dimitrije Stanišić
bli-63006732976-000	OBJ			Dimitrije Stanišić
bli-63006732976-001	OBJ			Dimitrije Stanišić
bli-63006732976-003	OBJ			Dimitrije Stanišić
bli-73740714019-023	OBJ			Dimitrije Stanišić
bli-73740714019-024	OBJ			Dimitrije Stanišić
bli-73740714019-025	OBJ			Dimitrije Stanišić
bli-73740714019-027	OBJ			Dimitrije Stanišić
bli-73740714019-028	OBJ			Dimitrije Stanišić
bli-73740714019-029	OBJ			Dimitrije Stanišić
bli-73740714019-030	OBJ			Dimitrije Stanišić
bli-46800433886-000	OBJ			Dimitrije Stanišić
bli-46800433886-001	OBJ			Dimitrije Stanišić
bli-46800433886-002	OBJ			Dimitrije Stanišić
bli-46800433886-003	OBJ			Dimitrije Stanišić
bli-46800433886-004	OBJ			Dimitrije Stanišić
bli-59148077949-000	OBJ			Dimitrije Stanišić
bli-59148077949-001	OBJ			Dimitrije Stanišić
bli-59148077949-002	OBJ			Dimitrije Stanišić
bli-59148077949-003	OBJ			Dimitrije Stanišić
bli-8050207320-000	OBJ			Dimitrije Stanišić
bli-8050207320-002	OBJ			Dimitrije Stanišić
bli-8050207320-003	OBJ			Dimitrije Stanišić
bli-8050207320-004	OBJ			Dimitrije Stanišić
bli-8050207320-005	OBJ			Dimitrije Stanišić
bli-28453331941-001	OBJ			Dimitrije Stanišić
bli-28453331941-002	SUBJ			Dimitrije Stanišić
bli-28453331941-003	OBJ			Dimitrije Stanišić
bli-28453331941-004	OBJ			Dimitrije Stanišić
bli-28453331941-005	OBJ			Dimitrije Stanišić
bli-28453331941-006	OBJ			Dimitrije Stanišić
bli-28453331941-007	OBJ			Dimitrije Stanišić
bli-28453331941-008	OBJ			Dimitrije Stanišić
bli-72749505364-000	OBJ			Dimitrije Stanišić
bli-72749505364-001	OBJ			Dimitrije Stanišić
bli-72749505364-002	OBJ			Dimitrije Stanišić
bli-72749505364-003	OBJ			Dimitrije Stanišić
bli-44489809034-000	SUBJ			Dimitrije Stanišić
bli-44489809034-001	OBJ			Dimitrije Stanišić
bli-44489809034-002	OBJ			Dimitrije Stanišić
bli-44489809034-003	OBJ			Dimitrije Stanišić
bli-44489809034-004	OBJ			Dimitrije Stanišić
bli-44489809034-005	OBJ			Dimitrije Stanišić
bli-44489809034-006	OBJ			Dimitrije Stanišić
bli-44489809034-007	OBJ			Dimitrije Stanišić
bli-6905056231-000	OBJ			Dimitrije Stanišić
bli-6905056231-001	OBJ			Dimitrije Stanišić
bli-6905056231-002	OBJ			Dimitrije Stanišić
bli-6905056231-003	OBJ			Dimitrije Stanišić
bli-6905056231-004	OBJ			Dimitrije Stanišić
bli-57393859413-000	OBJ			Dimitrije Stanišić
bli-57393859413-001	OBJ			Dimitrije Stanišić
bli-57393859413-002	OBJ			Dimitrije Stanišić
bli-57393859413-004	SUBJ			Dimitrije Stanišić
bli-57393859413-005	OBJ			Dimitrije Stanišić
bli-57393859413-006	OBJ			Dimitrije Stanišić
bli-57393859413-007	OBJ			Dimitrije Stanišić
bli-56113552149-025	OBJ			Dimitrije Stanišić
bli-56113552149-026	OBJ			Dimitrije Stanišić
bli-56113552149-027	OBJ			Dimitrije Stanišić
bli-56113552149-028	OBJ			Dimitrije Stanišić
bli-56113552149-029	OBJ			Dimitrije Stanišić
bli-56113552149-030	OBJ			Dimitrije Stanišić
bli-56113552149-031	OBJ			Dimitrije Stanišić
bli-9099111866-000	OBJ			Dimitrije Stanišić
bli-9099111866-002	OBJ			Dimitrije Stanišić
bli-9099111866-003	OBJ			Dimitrije Stanišić
bli-9099111866-004	OBJ			Dimitrije Stanišić
bli-33658871216-000	OBJ			Dimitrije Stanišić
bli-33658871216-001	SUBJ			Dimitrije Stanišić
bli-33658871216-002	OBJ			Dimitrije Stanišić
bli-33658871216-003	OBJ			Dimitrije Stanišić
bli-33658871216-004	OBJ			Dimitrije Stanišić
bli-76444078788-003	OBJ			Dimitrije Stanišić
bli-76444078788-004	OBJ			Dimitrije Stanišić
bli-76444078788-005	OBJ			Dimitrije Stanišić
bli-76444078788-006	OBJ			Dimitrije Stanišić
bli-76444078788-007	OBJ			Dimitrije Stanišić
bli-76444078788-008	OBJ			Dimitrije Stanišić
bli-76444078788-009	OBJ			Dimitrije Stanišić
bli-44504394263-011	OBJ			Dimitrije Stanišić
bli-44504394263-012	OBJ			Dimitrije Stanišić
bli-44504394263-013	OBJ			Dimitrije Stanišić
bli-44504394263-014	OBJ			Dimitrije Stanišić
bli-44504394263-015	OBJ			Dimitrije Stanišić
bli-44504394263-016	OBJ			Dimitrije Stanišić
bli-44504394263-017	OBJ			Dimitrije Stanišić
bli-77147429690-014	SUBJ			Dimitrije Stanišić
bli-77147429690-015	OBJ			Dimitrije Stanišić
bli-77147429690-016	OBJ			Dimitrije Stanišić
bli-77147429690-017	OBJ			Dimitrije Stanišić
bli-77147429690-018	SUBJ			Dimitrije Stanišić
bli-77147429690-019	OBJ			Dimitrije Stanišić
bli-77147429690-020	OBJ			Dimitrije Stanišić
bli-77147429690-021	OBJ			Dimitrije Stanišić
bli-70949011516-001	OBJ			Dimitrije Stanišić
bli-70949011516-002	OBJ			Dimitrije Stanišić
bli-70949011516-003	OBJ			Dimitrije Stanišić
bli-70949011516-005	OBJ			Dimitrije Stanišić
bli-70949011516-006	OBJ			Dimitrije Stanišić
bli-70949011516-007	OBJ			Dimitrije Stanišić
bli-70949011516-008	OBJ			Dimitrije Stanišić
bli-70334993493-000	OBJ			Dimitrije Stanišić
bli-70334993493-001	OBJ			Dimitrije Stanišić
bli-70334993493-002	OBJ			Dimitrije Stanišić
bli-70334993493-003	OBJ			Dimitrije Stanišić
bli-70334993493-004	OBJ			Dimitrije Stanišić
bli-70334993493-005	OBJ			Dimitrije Stanišić
bli-70334993493-006	OBJ			Dimitrije Stanišić
bli-70334993493-007	OBJ			Dimitrije Stanišić
