sentence_id	label	nedoumica	napomena	annotator
dan-997701263776-013	OBJ			Aleksa
dan-353908777753-002	SUBJ			Aleksa
dan-353908777753-003	SUBJ			Aleksa
dan-353908777753-004	SUBJ			Aleksa
dan-353908777753-005	SUBJ			Aleksa
dan-353908777753-006	SUBJ			Aleksa
dan-353908777753-007	SUBJ			Aleksa
dan-353908777753-009	SUBJ			Aleksa
dan-848007019343-017	SUBJ			Aleksa
dan-848007019343-018	OBJ			Aleksa
dan-848007019343-019	SUBJ			Aleksa
dan-848007019343-020	SUBJ			Aleksa
dan-848007019343-021	SUBJ			Aleksa
dan-848007019343-022	SUBJ			Aleksa
dan-848007019343-024	SUBJ			Aleksa
dan-628001085166-011	SUBJ			Aleksa
dan-628001085166-012	SUBJ			Aleksa
dan-628001085166-013	SUBJ			Aleksa
dan-628001085166-014	SUBJ			Aleksa
dan-628001085166-016	SUBJ			Aleksa
dan-628001085166-017	OBJ			Aleksa
dan-628001085166-018	SUBJ			Aleksa
dan-750327860714-002	SUBJ			Aleksa
dan-750327860714-003	SUBJ			Aleksa
dan-750327860714-004	SUBJ			Aleksa
dan-750327860714-005	SUBJ			Aleksa
dan-750327860714-006	SUBJ			Aleksa
dan-750327860714-008	SUBJ			Aleksa
dan-750327860714-009	SUBJ			Aleksa
dan-974679248862-003	SUBJ			Aleksa
dan-974679248862-004	SUBJ			Aleksa
dan-974679248862-005	SUBJ			Aleksa
dan-974679248862-006	SUBJ			Aleksa
dan-974679248862-007	SUBJ			Aleksa
dan-974679248862-009	SUBJ			Aleksa
dan-974679248862-010	SUBJ			Aleksa
dan-342624403880-001	OBJ			Aleksa
dan-342624403880-002	SUBJ			Aleksa
dan-342624403880-004	SUBJ			Aleksa
dan-342624403880-005	OBJ			Aleksa
dan-342624403880-006	SUBJ			Aleksa
dan-342624403880-007	SUBJ			Aleksa
dan-342624403880-008	SUBJ			Aleksa
dan-302863878731-005	OBJ			Aleksa
dan-302863878731-006	SUBJ			Aleksa
dan-302863878731-008	SUBJ			Aleksa
dan-302863878731-009	SUBJ			Aleksa
dan-302863878731-010	SUBJ			Aleksa
dan-302863878731-011	OBJ			Aleksa
dan-302863878731-012	SUBJ			Aleksa
bli-30537917607-043	OBJ			Aleksa
bli-30537917607-044	SUBJ			Aleksa
bli-30537917607-045	SUBJ			Aleksa
bli-30537917607-046	SUBJ			Aleksa
bli-30537917607-047	SUBJ			Aleksa
bli-30537917607-048	SUBJ			Aleksa
bli-30537917607-049	SUBJ			Aleksa
bli-30537917607-050	SUBJ			Aleksa
bli-12250897430-022	SUBJ			Aleksa
bli-12250897430-023	SUBJ			Aleksa
bli-12250897430-024	SUBJ			Aleksa
bli-12250897430-025	SUBJ			Aleksa
bli-12250897430-026	SUBJ			Aleksa
bli-12250897430-027	SUBJ			Aleksa
bli-12250897430-028	SUBJ			Aleksa
bli-69573754796-022	SUBJ			Aleksa
bli-69573754796-023	SUBJ			Aleksa
bli-69573754796-025	SUBJ			Aleksa
bli-69573754796-026	SUBJ			Aleksa
bli-69573754796-027	SUBJ			Aleksa
bli-69573754796-028	SUBJ			Aleksa
bli-69573754796-029	SUBJ			Aleksa
dan-356165045608-000	OBJ			Aleksa
dan-356165045608-001	OBJ			Aleksa
dan-356165045608-003	OBJ			Aleksa
dan-356165045608-004	SUBJ			Aleksa
dan-356165045608-005	OBJ			Aleksa
dan-356165045608-006	OBJ			Aleksa
bli-36086159212-000	OBJ			Aleksa
bli-36086159212-002	OBJ			Aleksa
bli-36086159212-003	OBJ			Aleksa
bli-36086159212-004	OBJ			Aleksa
bli-13582197086-000	SUBJ			Aleksa
bli-13582197086-001	OBJ			Aleksa
bli-13582197086-002	OBJ			Aleksa
bli-13582197086-004	OBJ			Aleksa
bli-3327590740-000	OBJ			Aleksa
bli-3327590740-001	OBJ			Aleksa
bli-3327590740-002	OBJ			Aleksa
bli-3327590740-004	OBJ			Aleksa
bli-3327590740-005	OBJ			Aleksa
bli-3327590740-006	OBJ			Aleksa
bli-3327590740-007	OBJ			Aleksa
dan-451304427954-009	OBJ			Aleksa
dan-451304427954-010	OBJ			Aleksa
dan-451304427954-011	SUBJ			Aleksa
dan-451304427954-012	OBJ			Aleksa
dan-451304427954-013	OBJ			Aleksa
dan-451304427954-014	OBJ			Aleksa
dan-451304427954-015	SUBJ			Aleksa
bli-28702987466-004	OBJ			Aleksa
bli-28702987466-005	OBJ			Aleksa
bli-28702987466-006	OBJ			Aleksa
bli-28702987466-007	OBJ			Aleksa
bli-28702987466-009	OBJ			Aleksa
bli-28702987466-010	OBJ			Aleksa
bli-28702987466-011	OBJ			Aleksa
bli-802067043-000	OBJ			Aleksa
bli-802067043-001	OBJ			Aleksa
bli-802067043-002	OBJ			Aleksa
bli-802067043-003	OBJ			Aleksa
bli-802067043-004	OBJ			Aleksa
bli-802067043-005	OBJ			Aleksa
dan-991507817792-001	OBJ			Aleksa
dan-991507817792-002	OBJ			Aleksa
dan-991507817792-003	OBJ			Aleksa
dan-991507817792-004	OBJ			Aleksa
dan-991507817792-005	OBJ			Aleksa
dan-991507817792-006	OBJ			Aleksa
dan-991507817792-008	OBJ			Aleksa
dan-370481587188-000	OBJ			Aleksa
dan-370481587188-001	OBJ			Aleksa
dan-370481587188-002	OBJ			Aleksa
dan-370481587188-003	OBJ			Aleksa
dan-370481587188-004	OBJ			Aleksa
dan-829739063252-000	OBJ			Aleksa
dan-829739063252-001	OBJ			Aleksa
dan-829739063252-002	OBJ			Aleksa
dan-829739063252-003	OBJ			Aleksa
dan-829739063252-005	OBJ			Aleksa
dan-829739063252-006	OBJ			Aleksa
dan-829739063252-007	OBJ			Aleksa
dan-472807206306-000	OBJ			Aleksa
dan-472807206306-001	OBJ			Aleksa
dan-472807206306-002	OBJ			Aleksa
dan-472807206306-003	OBJ			Aleksa
dan-472807206306-004	OBJ			Aleksa
dan-472807206306-005	OBJ			Aleksa
dan-472807206306-006	OBJ			Aleksa
bli-36147663713-001	OBJ			Aleksa
bli-36147663713-002	OBJ			Aleksa
bli-36147663713-003	SUBJ			Aleksa
bli-36147663713-004	SUBJ			Aleksa
bli-36147663713-005	OBJ			Aleksa
bli-36147663713-006	SUBJ			Aleksa
bli-36147663713-007	OBJ			Aleksa
bli-50940487061-004	SUBJ			Aleksa
bli-50940487061-005	OBJ			Aleksa
bli-50940487061-006	OBJ			Aleksa
bli-50940487061-007	OBJ			Aleksa
bli-50940487061-009	SUBJ			Aleksa
bli-50940487061-010	SUBJ			Aleksa
bli-50940487061-011	OBJ			Aleksa
bli-50478568683-000	OBJ			Aleksa
bli-50478568683-001	OBJ			Aleksa
bli-50478568683-002	OBJ			Aleksa
bli-50478568683-003	OBJ			Aleksa
bli-29621128562-004	OBJ			Aleksa
bli-29621128562-006	OBJ			Aleksa
bli-29621128562-007	OBJ			Aleksa
bli-29621128562-008	SUBJ			Aleksa
bli-29621128562-009	SUBJ			Aleksa
bli-29621128562-010	OBJ			Aleksa
bli-29621128562-011	OBJ			Aleksa
bli-60972962282-003	SUBJ			Aleksa
bli-60972962282-004	OBJ			Aleksa
bli-60972962282-005	OBJ			Aleksa
bli-60972962282-006	SUBJ			Aleksa
bli-60972962282-007	OBJ			Aleksa
bli-60972962282-008	OBJ			Aleksa
bli-60972962282-009	OBJ			Aleksa
bli-917162424-000	SUBJ			Aleksa
bli-917162424-001	OBJ			Aleksa
bli-917162424-002	OBJ			Aleksa
bli-917162424-003	OBJ			Aleksa
bli-4501436039-000	OBJ			Aleksa
bli-4501436039-001	SUBJ			Aleksa
bli-4501436039-002	SUBJ			Aleksa
bli-4501436039-003	OBJ			Aleksa
bli-4501436039-005	OBJ			Aleksa
bli-4501436039-006	SUBJ			Aleksa
bli-4501436039-007	OBJ			Aleksa
bli-78075228580-014	SUBJ			Aleksa
bli-78075228580-015	OBJ			Aleksa
bli-78075228580-016	OBJ			Aleksa
bli-78075228580-017	OBJ			Aleksa
bli-78075228580-018	OBJ			Aleksa
bli-78075228580-020	OBJ			Aleksa
bli-78075228580-021	OBJ			Aleksa
bli-19175683882-000	SUBJ			Aleksa
bli-19175683882-001	OBJ			Aleksa
bli-19175683882-002	OBJ			Aleksa
bli-19175683882-003	OBJ			Aleksa
bli-19175683882-004	OBJ			Aleksa
bli-74351411120-037	SUBJ			Aleksa
bli-74351411120-038	SUBJ			Aleksa
bli-74351411120-040	OBJ			Aleksa
bli-74351411120-041	OBJ			Aleksa
bli-74351411120-042	OBJ			Aleksa
bli-74351411120-043	OBJ			Aleksa
bli-74351411120-044	OBJ			Aleksa
bli-74228882674-002	OBJ			Aleksa
bli-74228882674-003	OBJ			Aleksa
bli-74228882674-004	OBJ			Aleksa
bli-74228882674-005	OBJ			Aleksa
bli-74228882674-006	OBJ			Aleksa
bli-74228882674-007	OBJ			Aleksa
bli-74228882674-008	OBJ			Aleksa
bli-74843587221-031	OBJ			Aleksa
bli-74843587221-032	OBJ			Aleksa
bli-74843587221-033	OBJ			Aleksa
bli-74843587221-035	OBJ			Aleksa
bli-74843587221-036	OBJ			Aleksa
bli-74843587221-037	OBJ			Aleksa
bli-74843587221-038	OBJ			Aleksa
bli-73951088455-004	OBJ			Aleksa
bli-73951088455-005	OBJ			Aleksa
bli-73951088455-006	SUBJ			Aleksa
bli-73951088455-007	SUBJ			Aleksa
bli-73951088455-008	SUBJ			Aleksa
bli-73951088455-009	OBJ			Aleksa
bli-73951088455-011	SUBJ			Aleksa
bli-65121201597-000	SUBJ			Aleksa
bli-65121201597-001	OBJ			Aleksa
bli-65121201597-003	OBJ			Aleksa
bli-65121201597-004	OBJ			Aleksa
bli-65121201597-005	OBJ			Aleksa
bli-65121201597-006	SUBJ			Aleksa
bli-65121201597-007	SUBJ			Aleksa
bli-36009458462-004	OBJ			Aleksa
bli-36009458462-006	OBJ			Aleksa
bli-36009458462-007	OBJ			Aleksa
bli-36009458462-008	OBJ			Aleksa
bli-36009458462-009	OBJ			Aleksa
bli-36009458462-010	OBJ			Aleksa
bli-36009458462-011	OBJ			Aleksa
bli-55144293120-000	SUBJ			Aleksa
bli-55144293120-001	OBJ			Aleksa
bli-55144293120-002	SUBJ			Aleksa
bli-55144293120-003	OBJ			Aleksa
bli-55144293120-005	OBJ			Aleksa
bli-55144293120-006	OBJ			Aleksa
