sentence_id	label	nedoumica	napomena	annotator
bli-20798595648-015	SUBJ			Anica
bli-20798595648-016	SUBJ			Anica
bli-20798595648-017	SUBJ			Anica
bli-20798595648-018	OBJ			Anica
bli-20798595648-019	OBJ			Anica
bli-20798595648-020	SUBJ			Anica
bli-20798595648-021	SUBJ			Anica
bli-73198626059-001	OBJ			Anica
bli-73198626059-002	OBJ			Anica
bli-73198626059-003	OBJ			Anica
bli-73198626059-004	OBJ			Anica
bli-73198626059-005	OBJ			Anica
bli-73198626059-006	OBJ			Anica
bli-60543088098-002	OBJ			Anica
bli-60543088098-003	OBJ			Anica
bli-60543088098-004	OBJ			Anica
bli-60543088098-005	OBJ			Anica
bli-60543088098-007	OBJ			Anica
bli-60543088098-008	OBJ			Anica
bli-60543088098-009	OBJ			Anica
bli-12874271836-002	SUBJ			Anica
bli-12874271836-004	OBJ			Anica
bli-12874271836-005	OBJ			Anica
bli-12874271836-006	OBJ			Anica
bli-12874271836-007	OBJ			Anica
bli-12874271836-008	OBJ			Anica
bli-12874271836-009	OBJ			Anica
bli-57014420107-000	OBJ			Anica
bli-57014420107-001	OBJ			Anica
bli-57014420107-002	OBJ			Anica
bli-57014420107-003	OBJ			Anica
bli-57014420107-004	OBJ			Anica
bli-57014420107-005	OBJ			Anica
bli-57014420107-006	OBJ			Anica
dan-762897715204-014	OBJ			Anica
dan-762897715204-015	OBJ			Anica
dan-762897715204-016	OBJ			Anica
dan-762897715204-017	OBJ			Anica
dan-762897715204-019	OBJ			Anica
dan-762897715204-020	OBJ			Anica
dan-762897715204-021	OBJ			Anica
bli-49788632110-004	OBJ			Anica
bli-49788632110-005	OBJ			Anica
bli-49788632110-006	OBJ			Anica
bli-49788632110-007	OBJ			Anica
bli-49788632110-008	OBJ			Anica
bli-49788632110-009	OBJ			Anica
bli-49788632110-010	OBJ			Anica
dan-809962852959-008	OBJ			Anica
dan-809962852959-009	OBJ			Anica
dan-809962852959-010	OBJ			Anica
dan-809962852959-011	OBJ			Anica
dan-809962852959-012	OBJ			Anica
dan-809962852959-013	OBJ			Anica
dan-809962852959-014	OBJ			Anica
bli-69908587751-000	OBJ			Anica
bli-69908587751-001	OBJ			Anica
bli-69908587751-002	OBJ			Anica
bli-69908587751-003	OBJ			Anica
bli-69908587751-004	OBJ			Anica
bli-69908587751-005	OBJ			Anica
bli-44931989013-001	OBJ			Anica
bli-44931989013-002	OBJ			Anica
bli-44931989013-003	OBJ			Anica
bli-44931989013-004	OBJ			Anica
bli-44931989013-006	OBJ			Anica
bli-44931989013-007	OBJ			Anica
bli-44931989013-008	OBJ			Anica
bli-34999235599-002	OBJ			Anica
bli-34999235599-004	OBJ			Anica
bli-34999235599-005	OBJ			Anica
bli-34999235599-006	OBJ			Anica
bli-34999235599-007	OBJ			Anica
bli-34999235599-008	OBJ			Anica
bli-34999235599-009	OBJ			Anica
dan-279080153667-000	OBJ			Anica
dan-279080153667-001	OBJ			Anica
dan-279080153667-002	OBJ			Anica
dan-279080153667-003	OBJ			Anica
dan-279080153667-004	OBJ			Anica
dan-279080153667-005	OBJ			Anica
dan-279080153667-006	OBJ			Anica
dan-279080153667-007	OBJ			Anica
dan-300071456986-001	OBJ			Anica
dan-300071456986-002	OBJ			Anica
dan-300071456986-003	OBJ			Anica
dan-300071456986-005	OBJ			Anica
dan-300071456986-006	OBJ			Anica
dan-300071456986-007	OBJ			Anica
dan-300071456986-008	OBJ			Anica
dan-127084395572-002	OBJ			Anica
dan-127084395572-003	OBJ			Anica
dan-127084395572-004	OBJ			Anica
dan-127084395572-005	OBJ			Anica
dan-127084395572-006	OBJ			Anica
dan-127084395572-007	OBJ			Anica
dan-127084395572-008	OBJ			Anica
dan-524955297269-000	OBJ			Anica
dan-524955297269-001	OBJ			Anica
dan-524955297269-003	OBJ			Anica
bli-8162721914-000	OBJ			Anica
bli-8162721914-001	OBJ			Anica
bli-8162721914-002	OBJ			Anica
bli-8162721914-004	OBJ			Anica
bli-8162721914-005	OBJ			Anica
bli-41869799782-000	OBJ			Anica
bli-41869799782-001	OBJ			Anica
bli-41869799782-002	OBJ			Anica
bli-41869799782-003	OBJ			Anica
bli-41869799782-004	OBJ			Anica
bli-14602151867-000	OBJ			Anica
bli-14602151867-002	OBJ			Anica
bli-14602151867-003	OBJ			Anica
bli-74432851928-000	OBJ			Anica
bli-74432851928-002	OBJ			Anica
bli-74432851928-003	OBJ			Anica
bli-74432851928-004	OBJ			Anica
bli-74432851928-005	OBJ			Anica
bli-74184149100-001	OBJ			Anica
bli-74184149100-002	OBJ			Anica
bli-74184149100-003	OBJ			Anica
bli-74184149100-004	OBJ			Anica
bli-74184149100-005	OBJ			Anica
bli-27138866441-000	OBJ			Anica
bli-27138866441-002	OBJ			Anica
bli-27138866441-003	OBJ			Anica
bli-27138866441-004	OBJ			Anica
bli-27357956365-012	OBJ			Anica
bli-27357956365-013	OBJ			Anica
bli-27357956365-014	OBJ			Anica
bli-27357956365-015	OBJ			Anica
bli-27357956365-016	OBJ			Anica
bli-27357956365-017	OBJ			Anica
bli-27357956365-018	OBJ			Anica
bli-33380391920-001	OBJ			Anica
bli-33380391920-002	OBJ			Anica
bli-33380391920-003	OBJ			Anica
bli-33380391920-004	OBJ			Anica
bli-33380391920-005	OBJ			Anica
bli-33380391920-006	OBJ			Anica
bli-33380391920-008	OBJ			Anica
bli-13382985284-000	OBJ			Anica
bli-13382985284-001	OBJ			Anica
bli-13382985284-003	OBJ			Anica
bli-10273523353-006	SUBJ			Anica
bli-10273523353-007	OBJ			Anica
bli-10273523353-008	OBJ	Y		Anica
bli-10273523353-009	OBJ			Anica
bli-10273523353-010	OBJ			Anica
bli-10273523353-011	OBJ			Anica
bli-10273523353-012	OBJ			Anica
bli-71230383589-001	OBJ			Anica
bli-71230383589-003	OBJ			Anica
bli-71230383589-004	OBJ			Anica
bli-71230383589-005	OBJ			Anica
bli-71230383589-006	SUBJ			Anica
bli-71230383589-007	SUBJ			Anica
bli-71230383589-008	SUBJ			Anica
bli-58258940117-000	OBJ			Anica
bli-58258940117-001	OBJ			Anica
bli-58258940117-002	OBJ			Anica
bli-58258940117-003	OBJ			Anica
bli-58258940117-004	OBJ			Anica
bli-58258940117-005	OBJ			Anica
bli-58258940117-006	OBJ			Anica
bli-58258940117-007	OBJ			Anica
bli-26494592732-013	OBJ			Anica
bli-26494592732-014	OBJ			Anica
bli-26494592732-015	OBJ			Anica
bli-26494592732-016	OBJ			Anica
bli-26494592732-018	OBJ			Anica
bli-26494592732-019	OBJ			Anica
bli-26494592732-020	OBJ			Anica
